date,plot_id,crop,risk_score,risk_level
2025-02-23,P0102,Tomato,35.7,Medium
2025-02-24,P0102,Tomato,34.4,Medium
2025-02-25,P0102,Tomato,39.3,Medium
2025-02-26,P0102,Tomato,39.7,Medium
2025-02-27,P0102,Tomato,38,Medium
2025-02-28,P0102,Tomato,50.4,High
2025-03-01,P0102,Tomato,48.7,Medium
2025-03-02,P0102,Tomato,59.5,High
2025-03-03,P0102,Tomato,59.2,High
2025-03-04,P0102,Tomato,59.8,High
2025-03-05,P0102,Tomato,50.2,High
2025-03-06,P0102,Tomato,46.2,Medium
2025-03-07,P0102,Tomato,47.4,Medium
2025-03-08,P0102,Tomato,37.4,Medium
2025-03-09,P0102,Tomato,37.8,Medium
2025-03-10,P0102,Tomato,30.2,Medium
2025-03-11,P0102,Tomato,29.7,Medium
2025-03-12,P0102,Tomato,29.7,Medium
2025-03-13,P0102,Tomato,28.2,Medium
2025-03-14,P0102,Tomato,37.4,Medium
2025-03-15,P0102,Tomato,42.2,Medium
2025-03-16,P0102,Tomato,41.3,Medium
2025-03-17,P0102,Tomato,31.9,Medium
2025-03-18,P0102,Tomato,38.8,Medium
2025-03-19,P0102,Tomato,35.2,Medium
2025-03-20,P0102,Tomato,38.3,Medium
2025-03-21,P0102,Tomato,43.5,Medium
2025-03-22,P0102,Tomato,41.1,Medium
2025-03-23,P0102,Tomato,31.7,Medium
2025-03-24,P0102,Tomato,39,Medium
2025-03-25,P0102,Tomato,49.7,Medium
2025-03-26,P0102,Tomato,51.4,High
2025-03-27,P0102,Tomato,45.8,Medium
2025-03-28,P0102,Tomato,47.7,Medium
2025-03-29,P0102,Tomato,48.8,Medium
2025-03-30,P0102,Tomato,40.7,Medium
2025-03-31,P0102,Tomato,44.4,Medium
2025-04-01,P0102,Tomato,43.2,Medium
2025-04-02,P0102,Tomato,45.9,Medium
2025-04-03,P0102,Tomato,44.5,Medium
2025-04-04,P0102,Tomato,54.6,High
2025-04-05,P0102,Tomato,54.2,High
2025-04-06,P0102,Tomato,65.2,High
2025-04-07,P0102,Tomato,65.4,High
2025-04-08,P0102,Tomato,50.1,High
2025-04-09,P0102,Tomato,49.8,Medium
2025-04-10,P0102,Tomato,49.4,Medium
2025-04-11,P0102,Tomato,41.3,Medium
2025-04-12,P0102,Tomato,61.6,High
2025-04-13,P0102,Tomato,61.1,High
2025-04-14,P0102,Tomato,59.1,High
2025-04-15,P0102,Tomato,59.7,High
2025-04-16,P0102,Tomato,63,High
2025-04-17,P0102,Tomato,62.6,High
2025-04-18,P0102,Tomato,58.2,High
2025-04-19,P0102,Tomato,42.2,Medium
2025-04-20,P0102,Tomato,49.6,Medium
2025-04-21,P0102,Tomato,45.8,Medium
2025-04-22,P0102,Tomato,58,High
2025-04-23,P0102,Tomato,57,High
2025-04-24,P0102,Tomato,53,High
2025-04-25,P0102,Tomato,46,Medium
2025-04-26,P0102,Tomato,51.9,High
2025-04-27,P0102,Tomato,48,Medium
2025-04-28,P0102,Tomato,54.9,High
2025-04-29,P0102,Tomato,43.8,Medium
2025-04-30,P0102,Tomato,44.6,Medium
2025-05-01,P0102,Tomato,33.3,Medium
2025-05-02,P0102,Tomato,39.5,Medium
2025-05-03,P0102,Tomato,49.2,Medium
2025-05-04,P0102,Tomato,38.5,Medium
2025-05-05,P0102,Tomato,32.9,Medium
2025-05-06,P0102,Tomato,26.7,Medium
2025-05-07,P0102,Tomato,25.3,Medium
2025-05-08,P0102,Tomato,28.5,Medium
2025-05-09,P0102,Tomato,26,Medium
2025-05-10,P0102,Tomato,30.4,Medium
2025-05-11,P0102,Tomato,45.6,Medium
2025-05-12,P0102,Tomato,47.7,Medium
2025-05-13,P0102,Tomato,36.9,Medium
2025-05-14,P0102,Tomato,53.7,High
2025-05-15,P0102,Tomato,54.1,High
2025-05-16,P0102,Tomato,51.8,High
2025-05-17,P0102,Tomato,58.6,High
2025-05-18,P0102,Tomato,59.7,High
2025-05-19,P0102,Tomato,48.3,Medium
2025-05-20,P0102,Tomato,36.5,Medium
2025-05-21,P0102,Tomato,21.9,Low
2025-05-22,P0102,Tomato,30.5,Medium
2025-05-23,P0102,Tomato,22.6,Low
2025-05-24,P0102,Tomato,18.8,Low
2025-05-25,P0102,Tomato,20.8,Low
2025-05-26,P0102,Tomato,32.6,Medium
2025-05-27,P0102,Tomato,32.3,Medium
2025-05-28,P0102,Tomato,34.1,Medium
2025-05-29,P0102,Tomato,24,Low
2025-05-30,P0102,Tomato,25.3,Medium
2025-05-31,P0102,Tomato,33.6,Medium
2025-06-01,P0102,Tomato,39.6,Medium
2025-06-02,P0102,Tomato,37,Medium
2025-06-03,P0102,Tomato,36,Medium
2025-06-04,P0102,Tomato,38.9,Medium
2025-06-05,P0102,Tomato,37.9,Medium
2025-06-06,P0102,Tomato,37.6,Medium
2025-06-07,P0102,Tomato,34.8,Medium
2025-06-08,P0102,Tomato,32.3,Medium
2025-06-09,P0102,Tomato,33,Medium
2025-06-10,P0102,Tomato,30.1,Medium
2025-06-11,P0102,Tomato,33.6,Medium
2025-06-12,P0102,Tomato,31.4,Medium
2025-06-13,P0102,Tomato,26.3,Medium
2025-06-14,P0102,Tomato,28.2,Medium
2025-06-15,P0102,Tomato,33.4,Medium
2025-06-16,P0102,Tomato,38,Medium
2025-06-17,P0102,Tomato,34.3,Medium
2025-06-18,P0102,Tomato,38,Medium
2025-06-19,P0102,Tomato,28.8,Medium
2025-06-20,P0102,Tomato,28.3,Medium
2025-06-21,P0102,Tomato,27.4,Medium
2025-06-22,P0102,Tomato,29.9,Medium
2025-06-23,P0102,Tomato,33.1,Medium
2025-06-24,P0102,Tomato,29.3,Medium
2025-06-25,P0102,Tomato,24.1,Low
2025-06-26,P0102,Tomato,16.7,Low
2025-06-27,P0102,Tomato,19.6,Low
2025-06-28,P0102,Tomato,17.1,Low
2025-06-29,P0102,Tomato,15.1,Low
2025-06-30,P0102,Tomato,15.9,Low
2025-07-01,P0102,Tomato,15.7,Low
2025-07-02,P0102,Tomato,15.4,Low
2025-07-03,P0102,Tomato,17.7,Low
2025-07-04,P0102,Tomato,23.9,Low
2025-07-05,P0102,Tomato,25.1,Medium
2025-07-06,P0102,Tomato,13.9,Low
2025-07-07,P0102,Tomato,12.2,Low
2025-07-08,P0102,Tomato,22.5,Low
2025-07-09,P0102,Tomato,23.7,Low
2025-07-10,P0102,Tomato,23.4,Low
2025-07-11,P0102,Tomato,24.1,Low
2025-07-12,P0102,Tomato,24.2,Low
2025-07-13,P0102,Tomato,23.8,Low
2025-07-14,P0102,Tomato,15.7,Low
2025-07-15,P0102,Tomato,3.7,Low
2025-07-16,P0102,Tomato,2.9,Low
2025-07-17,P0102,Tomato,12.9,Low
2025-07-18,P0102,Tomato,17.4,Low
2025-07-19,P0102,Tomato,18,Low
2025-07-20,P0102,Tomato,11.6,Low
2025-07-21,P0102,Tomato,27,Medium
2025-07-22,P0102,Tomato,23.1,Low
2025-07-23,P0102,Tomato,41.4,Medium
2025-07-24,P0102,Tomato,31.9,Medium
2025-07-25,P0102,Tomato,26.6,Medium
2025-07-26,P0102,Tomato,22.6,Low
2025-07-27,P0102,Tomato,23.5,Low
2025-07-28,P0102,Tomato,19.4,Low
2025-07-29,P0102,Tomato,17.5,Low
2025-07-30,P0102,Tomato,17.2,Low
2025-07-31,P0102,Tomato,28.3,Medium
2025-08-01,P0102,Tomato,25.3,Medium
2025-08-02,P0102,Tomato,32.1,Medium
2025-08-03,P0102,Tomato,29.5,Medium
2025-08-04,P0102,Tomato,36.5,Medium
2025-08-05,P0102,Tomato,28.3,Medium
2025-08-06,P0102,Tomato,28.8,Medium
2025-08-07,P0102,Tomato,32.4,Medium
2025-08-08,P0102,Tomato,19.4,Low
2025-08-09,P0102,Tomato,15.2,Low
2025-08-10,P0102,Tomato,4.5,Low
2025-08-11,P0102,Tomato,24.9,Low
2025-08-12,P0102,Tomato,22,Low
2025-08-13,P0102,Tomato,19.6,Low
2025-08-14,P0102,Tomato,31.2,Medium
2025-08-15,P0102,Tomato,29.1,Medium
2025-08-16,P0102,Tomato,23.3,Low
2025-08-17,P0102,Tomato,18.1,Low
2025-08-18,P0102,Tomato,16.6,Low
2025-08-19,P0102,Tomato,13.7,Low
2025-08-20,P0102,Tomato,13.6,Low
2025-08-21,P0102,Tomato,6.3,Low
2025-08-22,P0102,Tomato,7.9,Low
2025-08-23,P0102,Tomato,12.9,Low
2025-08-24,P0102,Tomato,10.3,Low
2025-08-25,P0102,Tomato,10.6,Low
2025-08-26,P0102,Tomato,18.4,Low
2025-08-27,P0102,Tomato,34,Medium
2025-08-28,P0102,Tomato,45.3,Medium
2025-08-29,P0102,Tomato,30.3,Medium
2025-08-30,P0102,Tomato,29.3,Medium
2025-08-31,P0102,Tomato,27.9,Medium
2025-09-01,P0102,Tomato,28.1,Medium
2025-09-02,P0102,Tomato,25.4,Medium
2025-09-03,P0102,Tomato,19.2,Low
2025-09-04,P0102,Tomato,27.1,Medium
2025-09-05,P0102,Tomato,29.7,Medium
2025-09-06,P0102,Tomato,28.1,Medium
2025-09-07,P0102,Tomato,29.6,Medium
2025-09-08,P0102,Tomato,30.2,Medium
2025-09-09,P0102,Tomato,30.6,Medium
2025-09-10,P0102,Tomato,29.8,Medium
2025-09-11,P0102,Tomato,28,Medium
2025-09-12,P0102,Tomato,22.4,Low
2025-02-21,P0103,Cucumber,19.2,Low
2025-02-22,P0103,Cucumber,24.4,Low
2025-02-23,P0103,Cucumber,20.2,Low
2025-02-24,P0103,Cucumber,15.4,Low
2025-02-25,P0103,Cucumber,31.7,Medium
2025-02-26,P0103,Cucumber,37.6,Medium
2025-02-27,P0103,Cucumber,30.1,Medium
2025-02-28,P0103,Cucumber,44.8,Medium
2025-03-01,P0103,Cucumber,47.5,Medium
2025-03-02,P0103,Cucumber,55.8,High
2025-03-03,P0103,Cucumber,57.5,High
2025-03-04,P0103,Cucumber,42.2,Medium
2025-03-05,P0103,Cucumber,44.7,Medium
2025-03-06,P0103,Cucumber,45.4,Medium
2025-03-07,P0103,Cucumber,29.6,Medium
2025-03-08,P0103,Cucumber,24.7,Low
2025-03-09,P0103,Cucumber,23.2,Low
2025-03-10,P0103,Cucumber,22.6,Low
2025-03-11,P0103,Cucumber,24.7,Low
2025-03-12,P0103,Cucumber,29.8,Medium
2025-03-13,P0103,Cucumber,27.1,Medium
2025-03-14,P0103,Cucumber,29.8,Medium
2025-03-15,P0103,Cucumber,40.1,Medium
2025-03-16,P0103,Cucumber,44.7,Medium
2025-03-17,P0103,Cucumber,38.5,Medium
2025-03-18,P0103,Cucumber,41.8,Medium
2025-03-19,P0103,Cucumber,36.9,Medium
2025-03-20,P0103,Cucumber,49.5,Medium
2025-03-21,P0103,Cucumber,50.7,High
2025-03-22,P0103,Cucumber,51.7,High
2025-03-23,P0103,Cucumber,39.7,Medium
2025-03-24,P0103,Cucumber,48.9,Medium
2025-03-25,P0103,Cucumber,46.5,Medium
2025-03-26,P0103,Cucumber,38.6,Medium
2025-03-27,P0103,Cucumber,46.9,Medium
2025-03-28,P0103,Cucumber,32.2,Medium
2025-03-29,P0103,Cucumber,45.6,Medium
2025-03-30,P0103,Cucumber,45.5,Medium
2025-03-31,P0103,Cucumber,48.8,Medium
2025-04-01,P0103,Cucumber,49.5,Medium
2025-04-02,P0103,Cucumber,45.2,Medium
2025-04-03,P0103,Cucumber,50.6,High
2025-04-04,P0103,Cucumber,49.8,Medium
2025-04-05,P0103,Cucumber,45.9,Medium
2025-04-06,P0103,Cucumber,60.7,High
2025-04-07,P0103,Cucumber,62.2,High
2025-04-08,P0103,Cucumber,54.2,High
2025-04-09,P0103,Cucumber,49.9,Medium
2025-04-10,P0103,Cucumber,48.9,Medium
2025-04-11,P0103,Cucumber,47.9,Medium
2025-04-12,P0103,Cucumber,46.8,Medium
2025-04-13,P0103,Cucumber,44.9,Medium
2025-04-14,P0103,Cucumber,43.8,Medium
2025-04-15,P0103,Cucumber,38.7,Medium
2025-04-16,P0103,Cucumber,42.5,Medium
2025-04-17,P0103,Cucumber,43.7,Medium
2025-04-18,P0103,Cucumber,49.8,Medium
2025-04-19,P0103,Cucumber,51.8,High
2025-04-20,P0103,Cucumber,56.7,High
2025-04-21,P0103,Cucumber,54,High
2025-04-22,P0103,Cucumber,41.6,Medium
2025-04-23,P0103,Cucumber,49.3,Medium
2025-04-24,P0103,Cucumber,55.2,High
2025-04-25,P0103,Cucumber,47.5,Medium
2025-04-26,P0103,Cucumber,46.3,Medium
2025-04-27,P0103,Cucumber,44.8,Medium
2025-04-28,P0103,Cucumber,37.5,Medium
2025-04-29,P0103,Cucumber,36.5,Medium
2025-04-30,P0103,Cucumber,49.6,Medium
2025-05-01,P0103,Cucumber,40.9,Medium
2025-05-02,P0103,Cucumber,47.3,Medium
2025-05-03,P0103,Cucumber,43.6,Medium
2025-05-04,P0103,Cucumber,44.7,Medium
2025-05-05,P0103,Cucumber,35.8,Medium
2025-05-06,P0103,Cucumber,40.7,Medium
2025-05-07,P0103,Cucumber,33.3,Medium
2025-05-08,P0103,Cucumber,39.7,Medium
2025-05-09,P0103,Cucumber,39.9,Medium
2025-05-10,P0103,Cucumber,52,High
2025-05-11,P0103,Cucumber,53.7,High
2025-05-12,P0103,Cucumber,68.5,High
2025-05-13,P0103,Cucumber,54.1,High
2025-05-14,P0103,Cucumber,54.2,High
2025-05-15,P0103,Cucumber,55.5,High
2025-05-16,P0103,Cucumber,48.1,Medium
2025-05-17,P0103,Cucumber,42.2,Medium
2025-05-18,P0103,Cucumber,41.5,Medium
2025-05-19,P0103,Cucumber,51.8,High
2025-05-20,P0103,Cucumber,47.2,Medium
2025-05-21,P0103,Cucumber,50.8,High
2025-05-22,P0103,Cucumber,34.8,Medium
2025-05-23,P0103,Cucumber,32.5,Medium
2025-05-24,P0103,Cucumber,35.6,Medium
2025-05-25,P0103,Cucumber,38.2,Medium
2025-05-26,P0103,Cucumber,35.2,Medium
2025-05-27,P0103,Cucumber,40.9,Medium
2025-05-28,P0103,Cucumber,27.8,Medium
2025-05-29,P0103,Cucumber,37,Medium
2025-05-30,P0103,Cucumber,29.2,Medium
2025-05-31,P0103,Cucumber,35.9,Medium
2025-06-01,P0103,Cucumber,40.5,Medium
2025-06-02,P0103,Cucumber,39.1,Medium
2025-06-03,P0103,Cucumber,28.3,Medium
2025-06-04,P0103,Cucumber,19.8,Low
2025-06-05,P0103,Cucumber,24.6,Low
2025-06-06,P0103,Cucumber,21.4,Low
2025-06-07,P0103,Cucumber,9.9,Low
2025-06-08,P0103,Cucumber,12.8,Low
2025-06-09,P0103,Cucumber,14.4,Low
2025-06-10,P0103,Cucumber,10,Low
2025-06-11,P0103,Cucumber,16.6,Low
2025-06-12,P0103,Cucumber,21.6,Low
2025-06-13,P0103,Cucumber,27.7,Medium
2025-06-14,P0103,Cucumber,33.5,Medium
2025-06-15,P0103,Cucumber,40.2,Medium
2025-06-16,P0103,Cucumber,46.1,Medium
2025-06-17,P0103,Cucumber,54.1,High
2025-06-18,P0103,Cucumber,51,High
2025-06-19,P0103,Cucumber,36.1,Medium
2025-06-20,P0103,Cucumber,26.2,Medium
2025-06-21,P0103,Cucumber,33.4,Medium
2025-06-22,P0103,Cucumber,25.6,Medium
2025-06-23,P0103,Cucumber,19,Low
2025-06-24,P0103,Cucumber,19.6,Low
2025-06-25,P0103,Cucumber,14,Low
2025-06-26,P0103,Cucumber,29.1,Medium
2025-06-27,P0103,Cucumber,27.4,Medium
2025-06-28,P0103,Cucumber,25.8,Medium
2025-06-29,P0103,Cucumber,32.5,Medium
2025-06-30,P0103,Cucumber,27.7,Medium
2025-07-01,P0103,Cucumber,42.3,Medium
2025-07-02,P0103,Cucumber,37.2,Medium
2025-07-03,P0103,Cucumber,26,Medium
2025-07-04,P0103,Cucumber,35.5,Medium
2025-07-05,P0103,Cucumber,35.4,Medium
2025-07-06,P0103,Cucumber,35.3,Medium
2025-07-07,P0103,Cucumber,34.8,Medium
2025-07-08,P0103,Cucumber,28.1,Medium
2025-07-09,P0103,Cucumber,24,Low
2025-07-10,P0103,Cucumber,29.7,Medium
2025-07-11,P0103,Cucumber,19.3,Low
2025-07-12,P0103,Cucumber,31.9,Medium
2025-07-13,P0103,Cucumber,25.4,Medium
2025-07-14,P0103,Cucumber,16.6,Low
2025-07-15,P0103,Cucumber,17.7,Low
2025-07-16,P0103,Cucumber,16.5,Low
2025-07-17,P0103,Cucumber,25.4,Medium
2025-07-18,P0103,Cucumber,17.2,Low
2025-07-19,P0103,Cucumber,25.4,Medium
2025-07-20,P0103,Cucumber,22.6,Low
2025-07-21,P0103,Cucumber,24,Low
2025-07-22,P0103,Cucumber,37.6,Medium
2025-07-23,P0103,Cucumber,39.1,Medium
2025-07-24,P0103,Cucumber,38.1,Medium
2025-07-25,P0103,Cucumber,40.4,Medium
2025-07-26,P0103,Cucumber,41.7,Medium
2025-07-27,P0103,Cucumber,34.9,Medium
2025-07-28,P0103,Cucumber,31.8,Medium
2025-07-29,P0103,Cucumber,53.7,High
2025-07-30,P0103,Cucumber,44.6,Medium
2025-07-31,P0103,Cucumber,44.8,Medium
2025-08-01,P0103,Cucumber,37.4,Medium
2025-08-02,P0103,Cucumber,39,Medium
2025-08-03,P0103,Cucumber,39.3,Medium
2025-08-04,P0103,Cucumber,37.4,Medium
2025-08-05,P0103,Cucumber,21,Low
2025-08-06,P0103,Cucumber,20.6,Low
2025-08-07,P0103,Cucumber,28.7,Medium
2025-08-08,P0103,Cucumber,25.2,Medium
2025-08-09,P0103,Cucumber,16.8,Low
2025-08-10,P0103,Cucumber,18.7,Low
2025-08-11,P0103,Cucumber,14.5,Low
2025-08-12,P0103,Cucumber,18.5,Low
2025-08-13,P0103,Cucumber,17.5,Low
2025-08-14,P0103,Cucumber,19.7,Low
2025-08-15,P0103,Cucumber,13.7,Low
2025-08-16,P0103,Cucumber,21.1,Low
2025-08-17,P0103,Cucumber,24.5,Low
2025-08-18,P0103,Cucumber,42.7,Medium
2025-08-19,P0103,Cucumber,36.9,Medium
2025-08-20,P0103,Cucumber,31.7,Medium
2025-08-21,P0103,Cucumber,31.1,Medium
2025-08-22,P0103,Cucumber,31.5,Medium
2025-08-23,P0103,Cucumber,29,Medium
2025-08-24,P0103,Cucumber,38.6,Medium
2025-08-25,P0103,Cucumber,25.2,Medium
2025-08-26,P0103,Cucumber,31.2,Medium
2025-08-27,P0103,Cucumber,43.1,Medium
2025-08-28,P0103,Cucumber,46.6,Medium
2025-08-29,P0103,Cucumber,37.7,Medium
2025-08-30,P0103,Cucumber,26.7,Medium
2025-08-31,P0103,Cucumber,23.8,Low
2025-09-01,P0103,Cucumber,33.8,Medium
2025-09-02,P0103,Cucumber,26.8,Medium
2025-09-03,P0103,Cucumber,23.5,Low
2025-09-04,P0103,Cucumber,22.9,Low
2025-09-05,P0103,Cucumber,20.6,Low
2025-09-06,P0103,Cucumber,17.9,Low
2025-09-07,P0103,Cucumber,13.7,Low
2025-09-08,P0103,Cucumber,10.7,Low
2025-09-09,P0103,Cucumber,7,Low
2025-09-10,P0103,Cucumber,10.8,Low
2025-09-11,P0103,Cucumber,10.6,Low
2025-09-12,P0103,Cucumber,26.4,Medium
2025-02-21,P0104,Pepper,21.9,Low
2025-02-22,P0104,Pepper,28.4,Medium
2025-02-23,P0104,Pepper,32.6,Medium
2025-02-24,P0104,Pepper,43.4,Medium
2025-02-25,P0104,Pepper,44.3,Medium
2025-02-26,P0104,Pepper,41.3,Medium
2025-02-27,P0104,Pepper,53.4,High
2025-02-28,P0104,Pepper,53.8,High
2025-03-01,P0104,Pepper,58.1,High
2025-03-02,P0104,Pepper,59,High
2025-03-03,P0104,Pepper,57,High
2025-03-04,P0104,Pepper,60.6,High
2025-03-05,P0104,Pepper,50.1,High
2025-03-06,P0104,Pepper,53,High
2025-03-07,P0104,Pepper,57.2,High
2025-03-08,P0104,Pepper,53.7,High
2025-03-09,P0104,Pepper,53.2,High
2025-03-10,P0104,Pepper,46.4,Medium
2025-03-11,P0104,Pepper,38.1,Medium
2025-03-12,P0104,Pepper,46.7,Medium
2025-03-13,P0104,Pepper,50.6,High
2025-03-14,P0104,Pepper,52.4,High
2025-03-15,P0104,Pepper,45.2,Medium
2025-03-16,P0104,Pepper,46.4,Medium
2025-03-17,P0104,Pepper,59.8,High
2025-03-18,P0104,Pepper,51.3,High
2025-03-19,P0104,Pepper,40.9,Medium
2025-03-20,P0104,Pepper,54.3,High
2025-03-21,P0104,Pepper,61.1,High
2025-03-22,P0104,Pepper,69.4,High
2025-03-23,P0104,Pepper,70.6,High
2025-03-24,P0104,Pepper,69.4,High
2025-03-25,P0104,Pepper,80.2,Critical
2025-03-26,P0104,Pepper,73.8,High
2025-03-27,P0104,Pepper,79.5,Critical
2025-03-28,P0104,Pepper,79,Critical
2025-03-29,P0104,Pepper,52.7,High
2025-03-30,P0104,Pepper,62.2,High
2025-03-31,P0104,Pepper,63.9,High
2025-04-01,P0104,Pepper,56.6,High
2025-04-02,P0104,Pepper,56.4,High
2025-04-03,P0104,Pepper,51.3,High
2025-04-04,P0104,Pepper,59.9,High
2025-04-05,P0104,Pepper,64.6,High
2025-04-06,P0104,Pepper,71.6,High
2025-04-07,P0104,Pepper,69.6,High
2025-04-08,P0104,Pepper,64,High
2025-04-09,P0104,Pepper,66.4,High
2025-04-10,P0104,Pepper,69.2,High
2025-04-11,P0104,Pepper,75.3,Critical
2025-04-12,P0104,Pepper,69.1,High
2025-04-13,P0104,Pepper,63.4,High
2025-04-14,P0104,Pepper,56.3,High
2025-04-15,P0104,Pepper,58.4,High
2025-04-16,P0104,Pepper,63.3,High
2025-04-17,P0104,Pepper,61.2,High
2025-04-18,P0104,Pepper,61.9,High
2025-04-19,P0104,Pepper,62.7,High
2025-04-20,P0104,Pepper,65.2,High
2025-04-21,P0104,Pepper,60.3,High
2025-04-22,P0104,Pepper,66.4,High
2025-04-23,P0104,Pepper,59.1,High
2025-04-24,P0104,Pepper,58.5,High
2025-04-25,P0104,Pepper,44.4,Medium
2025-04-26,P0104,Pepper,55,High
2025-04-27,P0104,Pepper,58.6,High
2025-04-28,P0104,Pepper,52.8,High
2025-04-29,P0104,Pepper,53,High
2025-04-30,P0104,Pepper,46.4,Medium
2025-05-01,P0104,Pepper,50.7,High
2025-05-02,P0104,Pepper,50,High
2025-05-03,P0104,Pepper,53.6,High
2025-05-04,P0104,Pepper,48,Medium
2025-05-05,P0104,Pepper,51.7,High
2025-05-06,P0104,Pepper,46.5,Medium
2025-05-07,P0104,Pepper,47.7,Medium
2025-05-08,P0104,Pepper,42.9,Medium
2025-05-09,P0104,Pepper,51.8,High
2025-05-10,P0104,Pepper,56.7,High
2025-05-11,P0104,Pepper,65.1,High
2025-05-12,P0104,Pepper,63,High
2025-05-13,P0104,Pepper,57.6,High
2025-05-14,P0104,Pepper,60.6,High
2025-05-15,P0104,Pepper,49.1,Medium
2025-05-16,P0104,Pepper,51.6,High
2025-05-17,P0104,Pepper,34.5,Medium
2025-05-18,P0104,Pepper,44.5,Medium
2025-05-19,P0104,Pepper,32,Medium
2025-05-20,P0104,Pepper,20.5,Low
2025-05-21,P0104,Pepper,35.7,Medium
2025-05-22,P0104,Pepper,29.4,Medium
2025-05-23,P0104,Pepper,33.2,Medium
2025-05-24,P0104,Pepper,37.3,Medium
2025-05-25,P0104,Pepper,39.7,Medium
2025-05-26,P0104,Pepper,37.7,Medium
2025-05-27,P0104,Pepper,48.3,Medium
2025-05-28,P0104,Pepper,35.9,Medium
2025-05-29,P0104,Pepper,44.3,Medium
2025-05-30,P0104,Pepper,45.1,Medium
2025-05-31,P0104,Pepper,36,Medium
2025-06-01,P0104,Pepper,31,Medium
2025-06-02,P0104,Pepper,33.2,Medium
2025-06-03,P0104,Pepper,37.5,Medium
2025-06-04,P0104,Pepper,34.4,Medium
2025-06-05,P0104,Pepper,34.5,Medium
2025-06-06,P0104,Pepper,37.8,Medium
2025-06-07,P0104,Pepper,48.1,Medium
2025-06-08,P0104,Pepper,46,Medium
2025-06-09,P0104,Pepper,43.4,Medium
2025-06-10,P0104,Pepper,55.6,High
2025-06-11,P0104,Pepper,38.3,Medium
2025-06-12,P0104,Pepper,35.2,Medium
2025-06-13,P0104,Pepper,35.9,Medium
2025-06-14,P0104,Pepper,36.8,Medium
2025-06-15,P0104,Pepper,42,Medium
2025-06-16,P0104,Pepper,39.4,Medium
2025-06-17,P0104,Pepper,37.6,Medium
2025-06-18,P0104,Pepper,40.3,Medium
2025-06-19,P0104,Pepper,30,Medium
2025-06-20,P0104,Pepper,27.8,Medium
2025-06-21,P0104,Pepper,27.2,Medium
2025-06-22,P0104,Pepper,29.7,Medium
2025-06-23,P0104,Pepper,36.1,Medium
2025-06-24,P0104,Pepper,37.1,Medium
2025-06-25,P0104,Pepper,26.6,Medium
2025-06-26,P0104,Pepper,28.5,Medium
2025-06-27,P0104,Pepper,33.2,Medium
2025-06-28,P0104,Pepper,25.3,Medium
2025-06-29,P0104,Pepper,24.2,Low
2025-06-30,P0104,Pepper,20.3,Low
2025-07-01,P0104,Pepper,18.3,Low
2025-07-02,P0104,Pepper,23,Low
2025-07-03,P0104,Pepper,43.1,Medium
2025-07-04,P0104,Pepper,42.9,Medium
2025-07-05,P0104,Pepper,44.7,Medium
2025-07-06,P0104,Pepper,53.5,High
2025-07-07,P0104,Pepper,53.7,High
2025-07-08,P0104,Pepper,46.8,Medium
2025-07-09,P0104,Pepper,55.8,High
2025-07-10,P0104,Pepper,50.6,High
2025-07-11,P0104,Pepper,41.1,Medium
2025-07-12,P0104,Pepper,45.8,Medium
2025-07-13,P0104,Pepper,42.3,Medium
2025-07-14,P0104,Pepper,38.5,Medium
2025-07-15,P0104,Pepper,28.6,Medium
2025-07-16,P0104,Pepper,18.1,Low
2025-07-17,P0104,Pepper,17.1,Low
2025-07-18,P0104,Pepper,21.6,Low
2025-07-19,P0104,Pepper,20.9,Low
2025-07-20,P0104,Pepper,21.4,Low
2025-07-21,P0104,Pepper,31.7,Medium
2025-07-22,P0104,Pepper,44.7,Medium
2025-07-23,P0104,Pepper,52.2,High
2025-07-24,P0104,Pepper,44.3,Medium
2025-07-25,P0104,Pepper,43.2,Medium
2025-07-26,P0104,Pepper,45.3,Medium
2025-07-27,P0104,Pepper,45.4,Medium
2025-07-28,P0104,Pepper,43,Medium
2025-07-29,P0104,Pepper,40.8,Medium
2025-07-30,P0104,Pepper,40.1,Medium
2025-07-31,P0104,Pepper,34.6,Medium
2025-08-01,P0104,Pepper,34.3,Medium
2025-08-02,P0104,Pepper,31.3,Medium
2025-08-03,P0104,Pepper,30.9,Medium
2025-08-04,P0104,Pepper,45.7,Medium
2025-08-05,P0104,Pepper,33.3,Medium
2025-08-06,P0104,Pepper,31.3,Medium
2025-08-07,P0104,Pepper,35.1,Medium
2025-08-08,P0104,Pepper,57.6,High
2025-08-09,P0104,Pepper,58.5,High
2025-08-10,P0104,Pepper,62.7,High
2025-08-11,P0104,Pepper,52.9,High
2025-08-12,P0104,Pepper,54.6,High
2025-08-13,P0104,Pepper,55.1,High
2025-08-14,P0104,Pepper,49.3,Medium
2025-08-15,P0104,Pepper,39.6,Medium
2025-08-16,P0104,Pepper,37.6,Medium
2025-08-17,P0104,Pepper,33.6,Medium
2025-08-18,P0104,Pepper,49.1,Medium
2025-08-19,P0104,Pepper,49.3,Medium
2025-08-20,P0104,Pepper,47.2,Medium
2025-08-21,P0104,Pepper,39.7,Medium
2025-08-22,P0104,Pepper,48.9,Medium
2025-08-23,P0104,Pepper,29.3,Medium
2025-08-24,P0104,Pepper,33.5,Medium
2025-08-25,P0104,Pepper,27.4,Medium
2025-08-26,P0104,Pepper,33.6,Medium
