date,plot_id,greenhouse_id,farm_id,blossom_count,pest_severity,disease_severity,leaf_color,notes_flag,blossom_norm,notes_penalty,leaf_penalty,risk_score,risk_level
2026-05-10,P0094,GH009,F06,32.32735897,0.120173647,0.238758209,Poor,Minor,0.46716387945174154,0.1,0.25,0.5929347463903483,Moderate
2026-05-24,P0094,GH009,F06,43.65632901,0.183787644,0.330640739,Poor,None,0.685302959107235,0,0.25,0.600174599771447,High
2026-06-07,P0094,GH009,F06,34.6916601,0.140409463,0.312290549,Poor,None,0.5126884479434632,0,0.25,0.5422117486886926,Moderate
2026-06-21,P0094,GH009,F06,33.54960427,0.345183529,0.112103344,Poor,None,0.4906981869760691,0,0.25,0.5194003773452138,Moderate
2026-07-05,P0094,GH009,F06,25.55442278,0.281101836,0.064696816,Fair,None,0.3367511356775525,0,0.1,0.29484943693551047,Low
2026-07-19,P0094,GH009,F06,28.32806224,0.170028968,0.556137642,Excellent,Moderate,0.39015750509721775,0,0,0.3878035787194436,Moderate
2026-08-02,P0094,GH009,F06,19.47186909,0.168399448,0.424132986,Good,Minor,0.21963169240892802,0.1,0,0.39372598898178557,Moderate
2026-08-16,P0094,GH009,F06,30.39727356,0.172677728,0.557276882,Poor,None,0.4300001255087666,0,0.25,0.6472118268017533,High
2026-08-30,P0094,GH009,F06,23.80101485,0.119422723,0.109824227,Fair,None,0.30298930289307424,0,0.1,0.25181671577861486,Low
2026-02-15,P0095,GH006,F07,40.12174934,0.468473306,0.51105623,Good,None,0.617244701961132,0,0,0.5173899009922264,Moderate
2026-03-01,P0095,GH006,F07,44.12953492,0.37232765,0.065857419,Fair,Minor,0.694414528943723,0.1,0.1,0.4988334218387446,Moderate
2026-03-15,P0095,GH006,F07,36.58053383,0.285817576,0.462758049,Fair,None,0.5490586718555074,0,0.1,0.5180890080211015,Moderate
2026-03-29,P0095,GH006,F07,40.94056339,0.296962649,0.107430301,Excellent,Moderate,0.6330109492585771,0,0,0.27888275245171545,Low
2026-04-12,P0095,GH006,F07,39.48894238,0.222456911,0.264965252,Poor,Minor,0.6050600172663535,0.1,0.25,0.6681062857032707,High
2026-04-26,P0095,GH006,F07,39.63839198,0.18775244,0.110206969,Good,None,0.6079376661685729,0,0,0.23689402328371456,Low
2026-05-10,P0095,GH006,F07,49.50272094,0.071268196,0.077363272,Good,None,0.7978751126580538,0,0,0.21933236353161076,Low
2026-05-24,P0095,GH006,F07,26.8035107,0.245054708,0.145676485,Excellent,None,0.3608022972849668,0,0,0.22348402550699337,Low
2026-06-07,P0095,GH006,F07,42.86232799,0.075294092,0.098749869,Good,None,0.6700144861801477,0,0,0.20479327048602955,Low
2026-06-21,P0095,GH006,F07,44.60898678,0.046657535,0.259326734,Good,None,0.7036463644159895,0,0,0.2737564404331979,Low
2026-07-05,P0095,GH006,F07,41.57196938,0.160381096,0.255512772,Fair,Moderate,0.6451686583054946,0,0.1,0.4001478626610989,Moderate
2026-07-19,P0095,GH006,F07,31.69624077,0.169191503,0.100815775,Poor,Minor,0.4550117117952163,0.1,0.25,0.5455864671590432,Moderate
2026-08-02,P0095,GH006,F07,46.90847224,0.095674014,0.150326884,Good,None,0.7479229085461732,0,0,0.25071758440923464,Low
2026-08-16,P0095,GH006,F07,37.80261323,0.358223199,0.098135413,Fair,Minor,0.5725897849788268,0.1,0.1,0.4840570124957654,Moderate
2026-08-30,P0095,GH006,F07,29.12055188,0.029352194,0.146407014,Fair,None,0.40541687643421825,0,0.1,0.2572397994868437,Low
2026-02-15,P0096,GH004,F01,24.5015654,0.20300218,0.282691718,Excellent,Minor,0.3164783889873605,0.1,0,0.36155771389747204,Moderate
2026-03-01,P0096,GH004,F01,37.05361022,0.115065732,0.413263088,Good,Moderate,0.5581677477871217,0,0,0.33787494535742435,Moderate
2026-03-15,P0096,GH004,F01,30.05046886,0.234997224,0.138175627,Good,Minor,0.4233224083101959,0.1,0,0.3290925422120392,Moderate
2026-03-29,P0096,GH004,F01,25.3206129,0.138930559,0.203152998,Good,None,0.33224913135964174,0,0,0.20649437102192836,Low
2026-04-12,P0096,GH004,F01,23.82110371,0.148456195,0.092580777,Fair,None,0.30337611346952165,0,0.1,0.2542962405939043,Low
2026-04-26,P0096,GH004,F01,26.92427867,0.067649046,0.396455224,Good,None,0.3631276820052588,0,0,0.2747075533010518,Low
2026-05-10,P0096,GH004,F01,45.33719285,0.177631118,0.315740141,Good,None,0.7176679569657517,0,0,0.34778754614315033,Moderate
2026-05-24,P0096,GH004,F01,12.77794742,0.503049398,0.408652145,Excellent,Minor,0.09074037155415383,0.1,0,0.47810882886083084,Moderate
2026-06-07,P0096,GH004,F01,24.11330253,0.112056272,0.142568944,Good,None,0.3090023955980973,0,0,0.16517619911961945,Low
2026-06-21,P0096,GH004,F01,28.87347487,0.420356956,0.333858563,Good,None,0.40065941380741876,0,0,0.3774931707114837,Moderate
2026-07-05,P0096,GH004,F01,46.9007746,0.137538803,0.214639895,Good,None,0.7477746906500016,0,0,0.2942814719300003,Low
2026-07-19,P0096,GH004,F01,24.87742645,0.249007359,0.398141045,Good,None,0.3237155855935709,0,0,0.3310591630187142,Moderate
2026-08-02,P0096,GH004,F01,35.03041736,0.201730899,0.210949463,Excellent,Severe,0.5192112118542254,0,0,0.269375315370845,Low
2026-08-16,P0096,GH004,F01,35.67338262,0.089814101,0.232320989,Poor,None,0.5315914944016805,0,0.25,0.49229767928033613,Moderate
2026-08-30,P0096,GH004,F01,22.66589372,0.092602513,0.172867122,Fair,Minor,0.28113256942821074,0.1,0.1,0.3664275983356422,Moderate
2026-02-15,P0097,GH018,F06,26.64204477,0.075649866,0.327540907,Good,Moderate,0.3576932742015304,0,0,0.24540951609030606,Low
2026-03-01,P0097,GH018,F06,26.16572151,0.156047154,0.226391957,Excellent,None,0.34852167985640997,0,0,0.226197220521282,Low
2026-03-15,P0097,GH018,F06,38.44560514,0.193743577,0.112678021,Good,Moderate,0.5849705806714711,0,0,0.23550947753429421,Low
2026-03-29,P0097,GH018,F06,39.19250624,0.411457313,0.196969392,Good,Minor,0.5993521456303698,0.1,0,0.45251671507607394,Moderate
2026-04-12,P0097,GH018,F06,24.94241484,0.235439077,0.095949642,Good,None,0.3249669356750734,0,0,0.19057440298501466,Low
2026-04-26,P0097,GH018,F06,19.54054317,0.184610693,0.064528475,Fair,Minor,0.22095401037379994,0.1,0.1,0.33784235837476,Moderate
2026-05-10,P0097,GH018,F06,32.03836597,0.065733106,0.048216325,Good,None,0.46159932531978626,0,0,0.13702379841395726,Low
2026-05-24,P0097,GH018,F06,44.51229351,0.108286877,0.113642284,Fair,None,0.7017845375374464,0,0.1,0.32939634225748926,Moderate
2026-06-07,P0097,GH018,F06,27.74784177,0.266354845,0.333564916,Excellent,Moderate,0.3789853721604907,0,0,0.31912548238209815,Moderate
2026-06-21,P0097,GH018,F06,25.99741707,0.015613604,0.204476367,Fair,None,0.3452809814068682,0,0.1,0.26653532283137366,Low
2026-07-05,P0097,GH018,F06,31.44980723,0.142497549,0.188870456,Good,Minor,0.4502666391697224,0.1,0,0.32491917518394453,Moderate
2026-07-19,P0097,GH018,F06,53.04480082,0.017859551,0.335798371,Fair,Minor,0.8660777861898341,0.1,0.1,0.5305756670379668,Moderate
2026-08-02,P0097,GH018,F06,25.76229011,0.22333838,0.097550414,Good,Severe,0.34075361674128074,0,0,0.19021684264825617,Low
2026-08-16,P0097,GH018,F06,37.035066809999996,0.729133897,0.126445735,Excellent,Minor,0.5578106948178938,0.1,0,0.5236595836635787,Moderate
2026-08-30,P0097,GH018,F06,36.22044613,0.108941611,0.21283022100000001,Fair,Severe,0.542125190771532,0,0.1,0.3423282014543064,Moderate
2026-02-15,P0098,GH013,F08,43.73597508,0.175611226,0.057915613,Good,Minor,0.6868365425086065,0.1,0,0.3248932634517213,Moderate
2026-03-01,P0098,GH013,F08,41.11440562,0.143646008,0.281935279,Fair,None,0.6363582777380034,0,0.1,0.4044186338976007,Moderate
2026-03-15,P0098,GH013,F08,22.49365043,0.169382769,0.205149293,Good,None,0.2778160285048282,0,0,0.20716435670096564,Low
2026-03-29,P0098,GH013,F08,33.71577764,0.303670791,0.327357837,Good,None,0.4938978517176179,0,0,0.3523753738435236,Moderate
2026-04-12,P0098,GH013,F08,51.67694642,0.145816933,0.113362654,Poor,Minor,0.8397397785099483,0.1,0.25,0.6199970765519897,High
2026-04-26,P0098,GH013,F08,27.1899517,0.460616218,0.054755293,Good,Minor,0.3682432106057287,0.1,0,0.3595042002711457,Moderate
2026-05-10,P0098,GH013,F08,31.47689868,0.154878204,0.322846297,Fair,None,0.4507882844692216,0,0.1,0.3896458619438443,Moderate
2026-05-24,P0098,GH013,F08,27.06323337,0.2479533,0.220123281,Good,None,0.36580325182888634,0,0,0.25899978181577726,Low
2026-06-07,P0098,GH013,F08,42.56090384,0.315562972,0.244326232,Good,None,0.6642105705166071,0,0,0.3532359587033215,Moderate
2026-06-21,P0098,GH013,F08,41.77254914,0.303422223,0.19566441,Excellent,None,0.6490308173622699,0,0,0.32405292602245395,Moderate
2026-07-05,P0098,GH013,F08,35.15316188,0.159734282,0.112300144,Excellent,None,0.5215746550031627,0,0,0.21075699450063254,Low
2026-07-19,P0098,GH013,F08,22.41341072,0.33687554,0.098555008,Fair,Moderate,0.27627101457775255,0,0.1,0.3175103955155505,Moderate
2026-08-02,P0098,GH013,F08,30.8549912,0.155782214,0.224802479,Excellent,Minor,0.4388134690324188,0.1,0,0.3434475842564838,Moderate
2026-08-16,P0098,GH013,F08,43.87012097,0.450975971,0.094734713,Good,None,0.6894195187969052,0,0,0.3383561144593811,Moderate
2026-08-30,P0098,GH013,F08,31.80565694,0.4679434,0.384091365,Excellent,None,0.45711851784545354,0,0,0.4280450078190907,Moderate
2026-02-15,P0099,GH016,F05,36.07334351,0.125464136,0.352976605,Good,None,0.5392927329198108,0,0,0.3106104664339622,Moderate
2026-03-01,P0099,GH016,F05,30.22308558,0.210492181,0.126717723,Fair,Minor,0.42664613962036807,0.1,0.1,0.41602446662407355,Moderate
2026-03-15,P0099,GH016,F05,35.29821885,0.325543158,0.086848626,Fair,Minor,0.524367723907193,0.1,0.1,0.4578955317814386,Moderate
2026-03-29,P0099,GH016,F05,38.23421494,0.163364485,0.241332713,Good,None,0.5809002668200461,0,0,0.28195734396400923,Low
2026-04-12,P0099,GH016,F05,40.62165544,0.341427551,0.093731592,Fair,None,0.6268703833940548,0,0.1,0.38705293592881096,Moderate
2026-04-26,P0099,GH016,F05,31.40913844,0.23182902,0.308882536,Fair,Minor,0.44948356247431404,0.1,0.1,0.5100340106948628,Moderate
2026-05-10,P0099,GH016,F05,23.70736386,0.274786082,0.368406796,Good,Minor,0.301186055051894,0.1,0,0.42219539791037886,Moderate
2026-05-24,P0099,GH016,F05,39.04185178,0.625440347,0.249810336,Fair,None,0.5964512971742116,0,0.1,0.5506090320848424,Moderate
2026-06-07,P0099,GH016,F05,19.89993264,0.280103379,0.127233773,Excellent,None,0.22787404705382241,0,0,0.2008661899107645,Low
2026-06-21,P0099,GH016,F05,30.88118182,0.368297653,0.30502541,Fair,None,0.4393177688692297,0,0.1,0.45402916682384586,Moderate
2026-07-05,P0099,GH016,F05,29.47265131,0.328217323,0.124368044,Good,None,0.4121965435474896,0,0,0.2532809915594979,Low
2026-07-19,P0099,GH016,F05,28.87046032,0.041881252,0.220039497,Fair,Moderate,0.4006013687106223,0,0.1,0.29379648559212446,Low
2026-08-02,P0099,GH016,F05,30.65165501,0.265943103,0.017788393,Good,None,0.4348982349740141,0,0,0.18806450989480283,Low
2026-08-16,P0099,GH016,F05,26.31930881,0.266838278,0.350451648,Excellent,None,0.35147900008503435,0,0,0.32139243891700686,Moderate
2026-08-30,P0099,GH016,F05,31.82814989,0.273236641,0.077421682,Good,Minor,0.457551619124247,0.1,0,0.3219829050748494,Moderate
2026-02-15,P0100,GH001,F02,34.29645115,0.217056927,0.286548193,Excellent,None,0.505078707930009,0,0,0.30593235288600185,Moderate
2026-03-01,P0100,GH001,F02,36.95017305,0.163461354,0.351582815,Fair,None,0.5561760672560316,0,0.1,0.42665895410120636,Moderate
2026-03-15,P0100,GH001,F02,30.81117445,0.145187943,0.211914415,Fair,Moderate,0.43796977843347235,0,0.1,0.3337712224866945,Moderate
2026-03-29,P0100,GH001,F02,28.68794583,0.240022476,0.251284336,Good,Moderate,0.3970870560474395,0,0,0.2765032290094879,Low
2026-04-12,P0100,GH001,F02,34.23016668,0.35333141,0.083504869,Good,None,0.5038024018553878,0,0,0.2620036649210776,Low
2026-04-26,P0100,GH001,F02,32.75286116,0.158925923,0.189319622,Good,Minor,0.47535691516375034,0.1,0,0.33588928598275003,Moderate
2026-05-10,P0100,GH001,F02,40.58349905,0.318745878,0.084333919,Fair,None,0.6261356829077628,0,0.1,0.37473845743155254,Moderate
2026-05-24,P0100,GH001,F02,31.47584342,0.243006236,0.358272662,Good,Minor,0.45076796546013387,0.1,0,0.43642847359202674,Moderate
2026-06-07,P0100,GH001,F02,33.89375722,0.536038726,0.239064954,Good,Minor,0.4973248447842066,0.1,0,0.4946577523568413,Moderate
2026-06-21,P0100,GH001,F02,24.65471263,0.108096744,0.357817126,Fair,Minor,0.31942723567739795,0.1,0.1,0.4627370142354795,Moderate
2026-07-05,P0100,GH001,F02,40.14655301,0.437256971,0.115033773,Good,None,0.6177222961048868,0,0,0.32834959692097737,Moderate
2026-07-19,P0100,GH001,F02,17.60737742,0.079933658,0.325250124,Good,None,0.18373094454896333,0,0,0.21108552500979266,Low
2026-08-02,P0100,GH001,F02,27.29856398,0.304538239,0.295257092,Poor,None,0.3703345377709372,0,0.25,0.5635209826041874,Moderate
2026-08-16,P0100,GH001,F02,27.29362941,0.123823595,0.049662898,Fair,None,0.37023952272945543,0,0.1,0.2397344668958911,Low
2026-08-30,P0100,GH001,F02,36.47953171,0.571928018,0.271515491,Good,None,0.547113878160912,0,0,0.4317795528821824,Moderate
2026-02-15,P0101,GH019,F08,32.74785814,0.067649125,0.017207806,Good,None,0.47526058211895933,0,0,0.12647282287379186,Low
2026-03-01,P0101,GH019,F08,28.45681207,0.241446666,0.201658083,Good,Minor,0.39263658036379884,0.1,0,0.35377978652275976,Moderate
2026-03-15,P0101,GH019,F08,32.20185895,0.114074987,0.061257564,Good,Minor,0.464747379208305,0.1,0,0.260441625091661,Low
2026-03-29,P0101,GH019,F08,30.86695878,0.74480188,0.073529625,Fair,None,0.439043904533412,0,0.1,0.48157777015668246,Moderate
2026-04-12,P0101,GH019,F08,34.08012984,0.101498535,0.184893667,Fair,Minor,0.5009134456593293,0.1,0.1,0.41890932653186586,Moderate
2026-04-26,P0101,GH019,F08,37.58326788,0.441231684,0.26380815,Fair,None,0.5683662948816007,0,0.1,0.4868180158763201,Moderate
2026-05-10,P0101,GH019,F08,25.08842637,0.360024342,0.10846102,Fair,None,0.3277783846118109,0,0.1,0.34037165562236216,Moderate
2026-05-24,P0101,GH019,F08,26.80628829,0.254249987,0.205907196,Fair,Moderate,0.36085577972195104,0,0.1,0.35381688959439017,Moderate
2026-06-07,P0101,GH019,F08,55.32341771,0.108956229,0.23250909,Good,Minor,0.9099525064439327,0.1,0,0.42475427193878657,Moderate
2026-06-21,P0101,GH019,F08,25.46127001,0.179480671,0.07515849,Good,None,0.3349574810519851,0,0,0.16363105156039703,Low
2026-07-05,P0101,GH019,F08,33.0451374,0.210993308,0.094565858,Fair,None,0.48098468801279637,0,0.1,0.3125992315025593,Moderate
2026-07-19,P0101,GH019,F08,37.29832487,0.081922455,0.472597536,Poor,None,0.5628797232218468,0,0.25,0.6039176950943693,High
2026-08-02,P0101,GH019,F08,33.45529748,0.185626339,0.11472624,Fair,None,0.48888231171969276,0,0.1,0.31437248899393855,Moderate
2026-08-16,P0101,GH019,F08,39.95489231,0.372298571,0.314830256,Excellent,Moderate,0.6140318733606734,0,0,0.3947844897221347,Moderate
2026-08-30,P0101,GH019,F08,22.40115627,0.056118437,0.111587799,Good,Minor,0.27603505540094775,0.1,0,0.22506297358018956,Low
2026-02-15,P0102,GH002,F01,32.95900033,0.410510555,0.193574459,Good,None,0.4793261205430548,0,0,0.32665242490861096,Moderate
2026-03-01,P0102,GH002,F01,41.87695648,0.647709826,0.125387799,Good,None,0.6510411784962884,0,0,0.41333118434925764,Moderate
2026-03-15,P0102,GH002,F01,41.22318788,0.487411652,0.421480062,Good,None,0.6384528778645339,0,0,0.4879506816729068,Moderate
2026-03-29,P0102,GH002,F01,43.29022811,0.369666315,0.125787954,Good,Minor,0.6782536939838323,0.1,0,0.4216385283467664,Moderate
2026-04-12,P0102,GH002,F01,30.70558975,0.082446164,0.126028973,Good,None,0.435936747257436,0,0,0.1727565447014872,Low
2026-04-26,P0102,GH002,F01,28.15650475,0.126445627,0.13292644,Fair,Minor,0.3868541692383998,0.1,0.1,0.38144370129768,Moderate
2026-05-10,P0102,GH002,F01,25.6987366,0.371834545,0.243871512,Fair,Moderate,0.3395298952439754,0,0.1,0.4077902501987951,Moderate
2026-05-24,P0102,GH002,F01,29.95164185,0.358256306,0.149850673,Fair,None,0.42141949631286624,0,0.1,0.3771064092125732,Moderate
2026-06-07,P0102,GH002,F01,29.26469787,0.204296115,0.151950732,Good,None,0.4081924044375238,0,0,0.22151995053750478,Low
2026-06-21,P0102,GH002,F01,37.79097621,0.480177839,0.216435033,Good,Moderate,0.5723657144036757,0,0,0.37993115138073513,Moderate
2026-07-05,P0102,GH002,F01,18.09825566,0.184635833,0.187765495,Poor,None,0.19318279472761457,0,0.25,0.43775357324552294,Moderate
2026-07-19,P0102,GH002,F01,35.05089512,0.230027366,0.089452832,Poor,None,0.5196055106919868,0,0.25,0.47468445463839737,Moderate
2026-08-02,P0102,GH002,F01,33.83369769,0.346858935,0.066267012,Good,None,0.49616839979825617,0,0,0.2504544626096512,Low
2026-08-16,P0102,GH002,F01,30.97428719,0.087316077,0.232561719,Fair,Minor,0.44111051080879465,0.1,0.1,0.4234355026617589,Moderate
2026-08-30,P0102,GH002,F01,43.25548565,0.374474831,0.383694748,Good,None,0.6775847286478299,0,0,0.4392457731795659,Moderate
2026-02-15,P0103,GH007,F04,20.71034182,0.328158395,0.580976544,Good,Moderate,0.24347845875633262,0,0,0.4249905748012665,Moderate
2026-03-01,P0103,GH007,F04,24.41257537,0.100151511,0.52822725,Good,None,0.31476488783287115,0,0,0.33570826891657424,Moderate
2026-03-15,P0103,GH007,F04,20.84513287,0.36243721,0.220867501,Fair,None,0.24607385758685132,0,0.1,0.3754581704673703,Moderate
2026-03-29,P0103,GH007,F04,35.21762291,0.342374509,0.108445782,Excellent,Minor,0.5228158507789656,0.1,0,0.3731948502057931,Moderate
2026-04-12,P0103,GH007,F04,29.13661899,0.106174085,0.176848628,Fair,None,0.40572624829906995,0,0.1,0.297888062009814,Low
2026-04-26,P0103,GH007,F04,28.42298974,0.403625906,0.087457723,Excellent,Severe,0.39198533211157854,0,0,0.2590221088723157,Low
2026-05-10,P0103,GH007,F04,43.29543671,0.616621842,0.185038204,Poor,None,0.6783539854671958,0,0.25,0.6847556335934392,High
2026-05-24,P0103,GH007,F04,24.5379241,0.641334969,0.164387009,Excellent,None,0.31717847499054236,0,0,0.36187708819810843,Moderate
2026-06-07,P0103,GH007,F04,37.98751565,0.04512109,0.172872481,Good,Moderate,0.576150077183896,0,0,0.2088150133867792,Low
2026-06-21,P0103,GH007,F04,30.97186973,0.051842485,0.34375381,Good,None,0.4410639626673801,0,0,0.26104687678347605,Low
2026-07-05,P0103,GH007,F04,32.31088158,0.349851463,0.225918851,Good,Minor,0.4668466076541259,0.1,0,0.41748081653082514,Moderate
2026-07-19,P0103,GH007,F04,31.14347751,0.276147522,0.20585206,Fair,None,0.4443682668590896,0,0.1,0.3781587130718179,Moderate
2026-08-02,P0103,GH007,F04,27.51966586,0.098969512,0.121372738,Fair,None,0.37459184981634,0,0.1,0.26417543126326803,Low
2026-08-16,P0103,GH007,F04,25.32717494,0.262337953,0.248841477,Good,Minor,0.3323754833017166,0.1,0,0.3702720448603434,Moderate
2026-08-30,P0103,GH007,F04,18.31069079,0.414552958,0.398934166,Good,None,0.1972732286841947,0,0,0.3640685557368389,Moderate
2026-02-15,P0104,GH015,F02,40.94196748,0.106390892,0.340745254,Fair,Minor,0.6330379849819724,0.1,0.1,0.5171797734963944,Moderate
2026-03-01,P0104,GH015,F02,35.38760131,0.635407101,0.16687879,Poor,Severe,0.526088781293072,0,0.25,0.6527056971086144,High
2026-03-15,P0104,GH015,F02,32.00956676,0.038488688,0.285922515,Fair,Minor,0.46104479713743385,0.1,0.1,0.4343451319774868,Moderate
2026-03-29,P0104,GH015,F02,21.17344021,0.423391921,0.139700728,Fair,Moderate,0.25239540850797487,0,0.1,0.36153158165159494,Moderate
2026-04-12,P0104,GH015,F02,41.50497188,0.072925656,0.099568214,Poor,None,0.6438786228532323,0,0.25,0.44910540047064645,Moderate
2026-04-26,P0104,GH015,F02,27.82317554,0.142683588,0.153256478,Poor,None,0.3804359223161321,0,0.25,0.44499185536322644,Moderate
2026-05-10,P0104,GH015,F02,31.59829118,0.266817742,0.271975415,Good,None,0.4531256945015178,0,0,0.30640028535030356,Moderate
2026-05-24,P0104,GH015,F02,43.50966121,0.330652881,0.102388191,Good,Minor,0.6824788737054613,0.1,0,0.3982989690410923,Moderate
2026-06-07,P0104,GH015,F02,36.19283828,0.304020786,0.307880883,Excellent,None,0.5415936022009026,0,0,0.35327239289018053,Moderate
2026-06-21,P0104,GH015,F02,40.98462187,0.125533806,0.057411629,Fair,Severe,0.6338592943635855,0,0.1,0.2965439240227171,Low
2026-07-05,P0104,GH015,F02,29.7362684,0.232938099,0.303664411,Good,Minor,0.4172724850665351,0.1,0,0.40163181661330705,Moderate
2026-07-19,P0104,GH015,F02,48.81252805,0.084973243,0.682923547,Poor,Moderate,0.784585463089048,0,0.25,0.7439733238178097,High
2026-08-02,P0104,GH015,F02,39.00373915,0.106046616,0.013197025,Good,None,0.5957174392857985,0,0,0.1621984647071597,Low
2026-08-16,P0104,GH015,F02,31.88853388,0.179978496,0.321696632,Good,Minor,0.45871431158066805,0.1,0,0.3994988203161336,Moderate
2026-08-30,P0104,GH015,F02,28.67784204,0.027759893,0.177066495,Poor,None,0.3968925077836652,0,0.25,0.418774386856733,Moderate
2026-02-15,P0105,GH006,F07,34.31962129,0.318421829,0.094731239,Good,None,0.5055248484879982,0,0,0.2551816673975996,Low
2026-03-01,P0105,GH006,F07,41.6449111,0.334920042,0.229556648,Poor,Minor,0.6465731495887366,0.1,0.25,0.6998371362177472,High
2026-03-15,P0105,GH006,F07,17.12301981,0.423832096,0.273603974,Good,Minor,0.17440464896370864,0.1,0,0.40634395169274173,Moderate
2026-03-29,P0105,GH006,F07,27.2009916,0.320655407,0.11306459,Good,None,0.36845578364784864,0,0,0.23679961467956973,Low
2026-04-12,P0105,GH006,F07,36.16880703,0.312038496,0.039733517,Good,Minor,0.541130880987989,0.1,0,0.33531973244759783,Moderate
2026-04-26,P0105,GH006,F07,27.72103602,0.092150273,0.130624217,Poor,Minor,0.37846922800847776,0.1,0.25,0.5167273388016955,Moderate
2026-05-10,P0105,GH006,F07,32.5054881,0.161115484,0.144957906,Excellent,None,0.4705937521004324,0,0,0.21574022752008648,Low
2026-05-24,P0105,GH006,F07,11.52546337,0.111913189,0.128329193,Good,Minor,0.06662381753507506,0.1,0,0.21024251650701503,Low
2026-06-07,P0105,GH006,F07,11.80409418,0.241497005,0.161419976,Fair,None,0.07198884791669521,0,0.1,0.2715607105333391,Low
2026-06-21,P0105,GH006,F07,24.99152534,0.168408253,0.125221705,Good,None,0.32591255731884117,0,0,0.18047516726376822,Low
2026-07-05,P0105,GH006,F07,34.90887237,0.414626171,0.17195258,Good,None,0.5168708656301888,0,0,0.3258719939760377,Moderate
2026-07-19,P0105,GH006,F07,23.45474334,0.183686971,0.102211592,Good,Moderate,0.2963218522567304,0,0,0.16955002670134608,Low
2026-08-02,P0105,GH006,F07,34.75613736,0.313384632,0.474002888,Good,None,0.5139299562275744,0,0,0.4257719120455149,Moderate
2026-08-16,P0105,GH006,F07,35.1711366,0.301346004,0.064676596,Excellent,None,0.5219207578584109,0,0,0.23895972117168218,Low
2026-08-30,P0105,GH006,F07,29.88365308,0.400218371,0.239698098,Fair,Severe,0.4201103739776192,0,0.1,0.4319626487455238,Moderate
2026-02-15,P0106,GH016,F05,31.9476766,0.313343708,0.35287012,Good,Moderate,0.4598531034093665,0,0,0.36043247248187327,Moderate
2026-03-01,P0106,GH016,F05,38.00660544,0.153479605,0.15943038,Good,Moderate,0.576517650688523,0,0,0.2407650628877046,Low
2026-03-15,P0106,GH016,F05,28.77107546,0.473383883,0.495082337,Good,Moderate,0.3986877153232849,0,0,0.46820895376465693,Moderate
2026-03-29,P0106,GH016,F05,31.67393088,0.190919784,0.195709044,Good,Moderate,0.45458213533286956,0,0,0.2458074212665739,Low
2026-04-12,P0106,GH016,F05,33.5684892,0.34045948,0.145111333,Good,None,0.49106181590570813,0,0,0.28267328103114164,Low
2026-04-26,P0106,GH016,F05,40.95073224,0.126633159,0.245524061,Good,None,0.6332067502512819,0,0,0.2814487831502564,Low
2026-05-10,P0106,GH016,F05,23.1512362,0.32137845,0.072264963,Good,Moderate,0.29047782866458477,0,0,0.20309725658291694,Low
2026-05-24,P0106,GH016,F05,35.94165573,0.188222459,0.121998833,Good,None,0.5367570874878211,0,0,0.22812875299756424,Low
2026-06-07,P0106,GH016,F05,30.87035569,0.210519595,0.044719377,Poor,None,0.4391093119639601,0,0.25,0.431627440292792,Moderate
2026-06-21,P0106,GH016,F05,35.74980107,0.078167194,0.071437816,Fair,None,0.5330629300478903,0,0.1,0.2661181211095781,Low
2026-07-05,P0106,GH016,F05,40.48828147,0.08905761,0.130959539,Excellent,Severe,0.6243022704091078,0,0,0.21496241013182155,Low
2026-07-19,P0106,GH016,F05,22.46188358,0.306475334,0.44269531,Good,None,0.2772043584767421,0,0,0.36192012809534846,Moderate
2026-08-02,P0106,GH016,F05,39.84462105,0.163765881,0.471567613,Excellent,None,0.6119086025704851,0,0,0.391905204714097,Moderate
2026-08-16,P0106,GH016,F05,35.03349283,0.181457534,0.123296615,Good,Moderate,0.5192704299643395,0,0,0.22284769964286788,Low
2026-08-30,P0106,GH016,F05,40.37972179,0.418071253,0.058085516,Good,None,0.6222119560557922,0,0,0.2969058119611584,Low
2026-02-15,P0107,GH012,F04,29.38571532,0.819131916,0.312244727,Excellent,None,0.41052259288996457,0,0,0.5093108163279929,Moderate
2026-03-01,P0107,GH012,F04,18.14985657,0.340204984,0.196011531,Poor,None,0.1941763691635115,0,0.25,0.49611220718270227,Moderate
2026-03-15,P0107,GH012,F04,27.1931647,0.266701294,0.124312863,Excellent,Minor,0.36830507685309793,0.1,0,0.32294725662061957,Moderate
2026-03-29,P0107,GH012,F04,39.86825223,0.342460736,0.014389594,Good,None,0.6123636204439699,0,0,0.24880929898879398,Low
2026-04-12,P0107,GH012,F04,31.86040677,0.424632469,0.149222266,Good,Minor,0.45817272466966863,0.1,0,0.4074059287839338,Moderate
2026-04-26,P0107,GH012,F04,29.0558497,0.145029648,0.033604934,Poor,Minor,0.4041710373202414,0.1,0.25,0.4967168045640483,Moderate
2026-05-10,P0107,GH012,F04,28.31102109,0.574852634,0.066833296,Excellent,Minor,0.3898293781126688,0.1,0,0.4092392807225338,Moderate
2026-05-24,P0107,GH012,F04,38.54656172,0.068769665,0.05070222,Good,None,0.5869144974943252,0,0,0.16426828124886506,Low
2026-06-07,P0107,GH012,F04,29.87407928,0.405059817,0.149232544,Fair,None,0.41992603066013917,0,0.1,0.39291078688202785,Moderate
