date,plot_id,greenhouse_id,farm_id,crop,air_temp_c,relative_humidity_pct,vpd_kpa,co2_ppm,light_ppfd,substrate_moisture,substrate_ec,substrate_ph,canopy_temp_c,pest_pressure_index,disease_risk_index,plant_stress_index,alert_type,alert_flag,recommended_action,action_taken,action_delay_days,post_action_stress_delta_3d,daily_energy_cost,daily_fertilizer_cost,daily_labor_cost,daily_pesticide_cost,daily_water_cost,daily_total_input_cost,daily_precision_cost,daily_precision_actions_count,daily_total_actions_count,daily_routine_cost,treatment_block,treatment,plot_area_m2,plant_density_plants_m2,row_orientation,structure_type,heating_system,irrigation_system,capacity_plants,sensor_density_per_100m2,farm_name,region,primary_crop,greenhouse_acres,production_system,climate_zone,stress_lag_1,stress_lag_3,stress_lag_7,stress_lead_3,stress_delta_3d_forward,spike_3d,canopy_air_diff,vpd_kpa_7d_mean,substrate_moisture_7d_mean,pest_pressure_7d_mean,canopy_air_diff_7d_mean
2025-08-18,P0095,GH006,F07,Strawberry,18.69437505337156,74.50404195,1.0999236033063522,757.6169520917763,377.2857644329765,0.5685030288962899,2.431458746751092,6.192058756652571,22.22624248,0.3989343548583673,0.1557718114658672,0.3472696668200654,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,A,High N,22.2,13.61,South,Polyfilm,Natural Gas,EBB-Flow,173,2,BC Harvest 7,Abbotsford,Strawberry,5.9,Mixed,Interior,0.3824536497540314,0.3854448294253677,0.3373329832814699,0.3481272227411032,0.0008575559210378114,0.0,3.531867426628441,1.2483701562240752,0.49809225494164144,0.3910390396080364,4.3761285794321205
2025-08-19,P0095,GH006,F07,Strawberry,19.422695248085667,70.92997280446855,1.2944379430386317,789.6817157592494,185.2730105298961,0.4957000735591128,2.3440979207204697,6.001771175091378,22.37232468130756,0.3738633982092135,0.1540838631910455,0.3457646120385572,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,A,High N,22.2,13.61,South,Polyfilm,Natural Gas,EBB-Flow,173,2,BC Harvest 7,Abbotsford,Strawberry,5.9,Mixed,Interior,0.3472696668200654,0.3423397450846112,0.3236294412183857,0.3770607761641951,0.031296164125637904,0.0,2.9496294332218937,1.256057406700799,0.5018579287367271,0.39424119631913424,3.925465615366928
2025-08-20,P0095,GH006,F07,Strawberry,19.14823115344938,69.87634862003748,1.2159750069112705,773.8620943045137,263.47626775448765,0.5715547082131832,2.3977135842488297,6.076804469997071,23.075501997741064,0.3807849740097857,0.1436187867859188,0.3815547353995129,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,A,High N,22.2,13.61,South,Polyfilm,Natural Gas,EBB-Flow,173,2,BC Harvest 7,Abbotsford,Strawberry,5.9,Mixed,Interior,0.3457646120385572,0.3824536497540314,0.3920004522960606,0.3643548409062641,-0.017199894493248824,0.0,3.9272708442916837,1.2719826240890113,0.5206438029580088,0.3927665585487764,4.005881355946512
2025-08-21,P0095,GH006,F07,Strawberry,18.12922618005075,75.87561055525897,1.2723516357770197,775.0441542865537,393.5573370415999,0.4911314731882902,2.304156495061114,6.099118162796351,23.818949316773462,0.3840647776117658,0.1281606088147071,0.3481272227411032,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,A,High N,22.2,13.61,South,Polyfilm,Natural Gas,EBB-Flow,173,2,BC Harvest 7,Abbotsford,Strawberry,5.9,Mixed,Interior,0.3815547353995129,0.3472696668200654,0.3658933557206431,0.3682369713608169,0.020109748619713708,0.0,5.689723136722712,1.2534598267013237,0.5121789776632784,0.3944413013669324,4.028902807974849
2025-08-22,P0095,GH006,F07,Strawberry,19.281088042736112,69.83482234441543,1.3260460516007828,798.1228017915606,317.0853670905323,0.4685584538001729,2.4221701240945808,6.063853559,23.68202578256504,0.3745367626304093,0.1213319628168913,0.3770607761641951,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,A,High N,22.2,13.61,South,Polyfilm,Natural Gas,EBB-Flow,173,2,BC Harvest 7,Abbotsford,Strawberry,5.9,Mixed,Interior,0.3481272227411032,0.3457646120385572,0.3854448294253677,0.3480847096925447,-0.028976066471650408,0.0,4.4009377398289296,1.2832326835324126,0.5169972872729635,0.39302063244690505,4.106381102084021
2025-08-23,P0095,GH006,F07,Strawberry,19.07704128684785,80.40914916713531,1.451750549649483,803.8706557932039,478.0845076187488,0.4999780014066339,2.180830772236826,6.096388485809134,25.17531950688096,0.4095488671069744,0.1419010014058387,0.3643548409062641,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,A,High N,22.2,13.61,South,Polyfilm,Natural Gas,EBB-Flow,173,2,BC Harvest 7,Abbotsford,Strawberry,5.9,Mixed,Interior,0.3770607761641951,0.3815547353995129,0.3423397450846112,0.5572495989621258,0.1928947580558617,1.0,6.098278220033109,1.3085036576116449,0.5140872270834301,0.39181222848814856,4.512151542400467
2025-08-24,P0095,GH006,F07,Strawberry,17.063091572291032,77.34069572544811,1.1873759720890245,849.3477456374527,461.0423374647153,0.4355169843382345,2.559973086234579,5.954120135969471,23.55838276642552,0.3837373880800738,0.1268322960475359,0.3682369713608169,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,A,High N,22.2,13.61,South,Polyfilm,Natural Gas,EBB-Flow,173,2,BC Harvest 7,Abbotsford,Strawberry,5.9,Mixed,Interior,0.3643548409062641,0.3481272227411032,0.3824536497540314,0.5425593218505974,0.1743223504897805,1.0,6.495291194134488,1.2639801089103664,0.5044203890574168,0.38649578892951286,4.727571142123037
2025-08-25,P0095,GH006,F07,Strawberry,21.23060126,69.65701055361897,1.0872745344427297,922.7954347,441.7858718,0.481347767,2.2964448363174217,6.092777844554145,22.79387155811313,0.3929475984576611,0.1550817518381902,0.3480847096925447,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,A,High N,22.2,13.61,South,Polyfilm,Natural Gas,EBB-Flow,173,2,BC Harvest 7,Abbotsford,Strawberry,5.9,Mixed,Interior,0.3682369713608169,0.3770607761641951,0.3472696668200654,0.5771474006715737,0.22906269097902898,1.0,1.5632702981131281,1.262173099072706,0.4919696373579468,0.38564053801512627,4.4463429809065635
2025-08-26,P0095,GH006,F07,Strawberry,18.240411806185524,69.09019986205678,1.3928920229524555,869.7276167450835,344.06725827449543,0.400460589,2.3679566334752304,6.102896225248514,23.44793757,0.3518333581129985,0.1299955047618388,0.5572495989621258,High Pest Pressure,1,Increase Irrigation,0,0,0.0,4.564174911495073,0.0,27.685068404854658,0.0,0.0,32.24924331634973,0.0,0,0,32.24924331634973,A,High N,22.2,13.61,South,Polyfilm,Natural Gas,EBB-Flow,173,2,BC Harvest 7,Abbotsford,Strawberry,5.9,Mixed,Interior,0.3480847096925447,0.3643548409062641,0.3457646120385572,0.518514076,-0.03873552296212579,0.0,5.207525763814477,1.2762379676318236,0.478363996706645,0.38249338942995265,4.768899599562646
2025-08-27,P0095,GH006,F07,Strawberry,19.378053931702315,74.75182149570887,1.2328964032764629,920.1422801810404,158.30814627705155,0.4286283824675754,2.2028987998902068,5.987589837738037,23.39595286,0.390114261,0.1222243484193971,0.5425593218505974,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,A,High N,22.2,13.61,South,Polyfilm,Natural Gas,EBB-Flow,173,2,BC Harvest 7,Abbotsford,Strawberry,5.9,Mixed,Interior,0.5572495989621258,0.3682369713608169,0.3815547353995129,0.4464318970992372,-0.09612742475136021,0.0,4.0178989282976865,1.2786553099697084,0.4579459501715581,0.38382614471426896,4.7818464687063615
2025-08-28,P0095,GH006,F07,Strawberry,18.77642048215106,77.19177636276797,1.3460099776242525,921.9883456825517,489.9835860181347,0.4713511411936451,2.275729648209808,6.103908285685894,23.94054212471449,0.4098663380342952,0.1247387174037153,0.5771474006715737,High Pest Pressure,1,,0,0,0.0,2.947095905617639,0.0,21.02301622344496,0.0,0.0,23.970112129062603,0.0,0,0,23.970112129062603,A,High N,22.2,13.61,South,Polyfilm,Natural Gas,EBB-Flow,173,2,BC Harvest 7,Abbotsford,Strawberry,5.9,Mixed,Interior,0.5425593218505974,0.3480847096925447,0.3481272227411032,0.3790668194019447,-0.19808058126962896,0.0,5.16412164256343,1.2891779302335988,0.4551201884580374,0.3875120819174875,4.706760540969321
2025-08-29,P0095,GH006,F07,Strawberry,22.25683579563492,75.58564977432208,1.3910135184117791,922.0397055199888,298.5818406212369,0.4515473356436595,2.5270206693964488,6.058453445659156,24.682073743758675,0.3962564207988312,0.1227047822966391,0.518514076,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,A,High N,22.2,13.61,South,Polyfilm,Natural Gas,EBB-Flow,173,2,BC Harvest 7,Abbotsford,Strawberry,5.9,Mixed,Interior,0.5771474006715737,0.5572495989621258,0.3770607761641951,0.3756288708304605,-0.1428852051695395,0.0,2.4252379481237547,1.298458996920884,0.4526900287213927,0.390614890227262,4.424517713582867
2025-08-30,P0095,GH006,F07,Strawberry,22.31204315915932,82.45509618053597,1.2561385576956643,933.8380628453796,339.1848485939704,0.4802209878210897,2.492499680077884,5.985607078886958,25.00351654679516,0.4553037684082908,0.1720231268708099,0.4464318970992372,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,A,High N,22.2,13.61,South,Polyfilm,Natural Gas,EBB-Flow,173,2,BC Harvest 7,Abbotsford,Strawberry,5.9,Mixed,Interior,0.518514076,0.5425593218505974,0.3643548409062641,0.5169942065631318,0.07056230946389458,0.0,2.691473387635842,1.270514426641767,0.44986759820917205,0.39715130469887866,3.9378313089546864
2025-08-31,P0095,GH006,F07,Strawberry,18.78929258590557,79.4116528,1.2630425896432511,882.4565852247879,385.4800636876709,0.4269470190021727,2.323668481,6.075948232343573,22.67298125290077,0.4144100190248994,0.1550256627344878,0.3790668194019447,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,A,High N,22.2,13.61,South,Polyfilm,Natural Gas,EBB-Flow,173,2,BC Harvest 7,Abbotsford,Strawberry,5.9,Mixed,Interior,0.4464318970992372,0.5771474006715737,0.3682369713608169,0.3800990566538066,0.0010322372518619116,0.0,3.883688666995198,1.2813239434352277,0.44864331744687747,0.401533109119568,3.5647452336490737
2025-09-01,P0095,GH006,F07,Strawberry,19.883720365313227,69.72741804382485,1.2251943355326664,1004.5060794226544,411.0951213755126,0.4483609507015739,2.222611541540398,6.193934954228108,23.90552678249472,0.3953830532109225,0.1420473629462507,0.3756288708304605,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,A,High N,22.2,13.61,South,Polyfilm,Natural Gas,EBB-Flow,173,2,BC Harvest 7,Abbotsford,Strawberry,5.9,Mixed,Interior,0.3790668194019447,0.518514076,0.3480847096925447,0.3577933615711072,-0.017835509259353288,0.0,4.0218064171814945,1.3010267721623616,0.44393091511853083,0.4018810312271768,3.9159646792302687
2025-09-02,P0095,GH006,F07,Strawberry,19.483337325351066,74.90432955587359,1.6058120062138237,951.0415005,286.42891135491186,0.4922670988334113,2.422807503758948,6.064709583546322,23.535711875896133,0.3907993426518516,0.1360887865172332,0.5169942065631318,High VPD,0,Increase Venting,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,A,High N,22.2,13.61,South,Polyfilm,Natural Gas,EBB-Flow,173,2,BC Harvest 7,Abbotsford,Strawberry,5.9,Mixed,Interior,0.3756288708304605,0.4464318970992372,0.5572495989621258,0.3488629297362433,-0.1681312768268885,0.0,4.052374550545068,1.3314439126282713,0.45704613080901824,0.40744760044701295,3.750943077334639
2025-09-03,P0095,GH006,F07,Strawberry,22.072052098038945,77.45506847044945,1.5047244403740856,901.5136071011008,348.7221680765396,0.562998052,2.3272079100572576,6.083723223220778,23.95150003820967,0.4069166251626021,0.1398483223212875,0.3800990566538066,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,A,High N,22.2,13.61,South,Polyfilm,Natural Gas,EBB-Flow,173,2,BC Harvest 7,Abbotsford,Strawberry,5.9,Mixed,Interior,0.5169942065631318,0.3790668194019447,0.5425593218505974,0.5031711585182272,0.12307210186442064,1.0,1.8794479401707243,1.3702764893565031,0.47624179788507887,0.4098479381845275,3.4454500790307874
2025-09-04,P0095,GH006,F07,Strawberry,18.632221259124115,71.75151191306432,1.379621016379151,910.7793049,366.69919484492186,0.5243586795487335,2.319959751617684,6.201193391008316,24.55000348706973,0.3822243487835683,0.1257264533742703,0.3577933615711072,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,A,High N,22.2,13.61,South,Polyfilm,Natural Gas,EBB-Flow,173,2,BC Harvest 7,Abbotsford,Strawberry,5.9,Mixed,Interior,0.3800990566538066,0.3756288708304605,0.5771474006715737,0.3463052231278553,-0.011488138443251916,0.0,5.917782227945615,1.3750780663214888,0.48381430336437725,0.4058990825772808,3.553115876942528
2025-09-05,P0095,GH006,F07,Strawberry,18.74706120481969,84.66835363518646,1.0593810724063977,877.5982976836332,296.84975609936555,0.5024597622123228,2.437910844823763,6.073303131398412,23.71295509488847,0.4657604380663647,0.1637542847386607,0.3488629297362433,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,A,High N,22.2,13.61,South,Polyfilm,Natural Gas,EBB-Flow,173,2,BC Harvest 7,Abbotsford,Strawberry,5.9,Mixed,Interior,0.3577933615711072,0.5169942065631318,0.518514076,0.3958124204307844,0.04694949069454113,0.0,4.965893890068781,1.3277020026064343,0.4910875071599005,0.4158282279012142,3.9160667257918176
2025-09-06,P0095,GH006,F07,Strawberry,20.357403048521068,72.28723863742147,1.7103477791166986,858.3630497887236,247.22819254611264,0.4708763401562372,2.1859675624314354,6.248891875737579,24.402558819782623,0.3907825250883849,0.132385427,0.5031711585182272,High VPD,0,Increase Venting,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,A,High N,22.2,13.61,South,Polyfilm,Natural Gas,EBB-Flow,173,2,BC Harvest 7,Abbotsford,Strawberry,5.9,Mixed,Interior,0.3488629297362433,0.3800990566538066,0.4464318970992372,0.3823783690003302,-0.12079278951789707,0.0,4.045155771261555,1.3925890342380107,0.48975255749349306,0.4066109074269419,4.109449923452634
2025-09-07,P0095,GH006,F07,Strawberry,22.547871678882355,73.59094382869324,1.1380828111984638,842.9532887,240.20383974457872,0.587735992,2.398281292324857,6.226311384030377,25.213415780355163,0.3760938672655699,0.1466459714631423,0.3463052231278553,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,A,High N,22.2,13.61,South,Polyfilm,Natural Gas,EBB-Flow,173,2,BC Harvest 7,Abbotsford,Strawberry,5.9,Mixed,Interior,0.5031711585182272,0.3577933615711072,0.3790668194019447,0.3848607444987663,0.038555521370911006,0.0,2.6655441014728076,1.3747376373173268,0.5127224107788969,0.4011371714613235,3.9354292712351495
2025-09-08,P0095,GH006,F07,Strawberry,20.518310075757164,70.08085773319897,1.488802171841287,830.8786230142307,512.9726590927968,0.4729829058761315,2.282738171986587,6.144190954310346,24.10206334616164,0.3867029750610344,0.1433348333172283,0.3958124204307844,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,A,High N,22.2,13.61,South,Polyfilm,Natural Gas,EBB-Flow,173,2,BC Harvest 7,Abbotsford,Strawberry,5.9,Mixed,Interior,0.3463052231278553,0.3488629297362433,0.3756288708304605,0.3726055716726698,-0.02320684875811463,0.0,3.5837532704044754,1.4123958996471295,0.5162398329466908,0.3998971602970537,3.8728502502670037
2025-09-09,P0095,GH006,F07,Strawberry,21.46516742051856,73.33694416454878,1.5937431308501768,718.5421278408725,486.0570922086503,0.5177302834309837,2.4013700618589326,6.1317719134717725,25.01226254,0.3576305130106526,0.1466467479994339,0.3823783690003302,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,A,High N,22.2,13.61,South,Polyfilm,Natural Gas,EBB-Flow,173,2,BC Harvest 7,Abbotsford,Strawberry,5.9,Mixed,Interior,0.3958124204307844,0.5031711585182272,0.5169942065631318,0.357253302,-0.02512506700033018,0.0,3.547095119481437,1.41067177459518,0.5198774307463441,0.3951587560625967,3.800667474400771
2025-09-10,P0095,GH006,F07,Strawberry,20.44415968171484,70.69029519215786,1.4459383426493917,678.2019962311977,319.0077751166093,0.4663897454771107,2.327518011317661,6.063391396559698,25.33958547457261,0.3819765092883307,0.1433831847525542,0.3848607444987663,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,A,High N,22.2,13.61,South,Polyfilm,Natural Gas,EBB-Flow,173,2,BC Harvest 7,Abbotsford,Strawberry,5.9,Mixed,Interior,0.3823783690003302,0.3463052231278553,0.3800990566538066,,,,4.895425792857768,1.4022737606345095,0.506076244100217,0.39159588236627224,4.231521453356063
2025-09-11,P0095,GH006,F07,Strawberry,21.266704255876093,70.10914033748412,1.1873837146986317,772.3717620113147,264.2961805082721,0.4089160883763232,2.3964230090203085,6.017805567188269,24.60837628072455,0.368528373,0.1477444412100524,0.3726055716726698,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,A,High N,22.2,13.61,South,Polyfilm,Natural Gas,EBB-Flow,173,2,BC Harvest 7,Abbotsford,Strawberry,5.9,Mixed,Interior,0.3848607444987663,0.3958124204307844,0.3577933615711072,,,,3.3416720248484566,1.374811288965864,0.4895844453613013,0.38963931439719096,3.8635057100564687
2025-09-12,P0095,GH006,F07,Strawberry,22.07998733702425,71.30696316572052,1.031751743382547,734.4609069,642.3580840270091,0.4191876936580751,2.464046358498845,6.087190699649432,24.582907668599287,0.3581610618869996,0.1573834499734177,0.357253302,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,A,High N,22.2,13.61,South,Polyfilm,Natural Gas,EBB-Flow,173,2,BC Harvest 7,Abbotsford,Strawberry,5.9,Mixed,Interior,0.3726055716726698,0.3823783690003302,0.3488629297362433,,,,2.5029203315750372,1.3708642419624566,0.47768843556783736,0.37426797494299596,3.5116523445573624
2025-02-15,P0096,GH004,F01,Tomato,20.11518646487482,67.57476727508663,1.3182458795039271,941.2879661414256,313.8954958,0.3662351748934488,2.120686833688704,6.177097640229571,23.24092064015709,0.3706310920424311,0.1478247258598722,0.5082055207955345,Low Moisture,0,Increase Irrigation,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,C,Integrated Pest,19.01,21.39,North,Glass,Natural Gas,Fertigation,211,1,BC Harvest 1,Chilliwack,Tomato,4.6,Mixed,Coastal,,,,0.3457649340492138,-0.16244058674632067,0.0,3.1257341752822683,1.3182458795039271,0.3662351748934488,0.3706310920424311,3.1257341752822683
2025-02-16,P0096,GH004,F01,Tomato,23.642822869992308,70.29933245859493,1.299592897651092,928.1412244458114,575.4945690173627,0.4759606720974191,2.052553652452487,6.220938588764364,24.184037951088925,0.3553354335731389,0.1420463984766548,0.31288344,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,C,Integrated Pest,19.01,21.39,North,Glass,Natural Gas,Fertigation,211,1,BC Harvest 1,Chilliwack,Tomato,4.6,Mixed,Coastal,0.5082055207955345,,,0.3890814860566635,0.07619804605666347,0.0,0.5412150810966168,1.3089193885775097,0.42109792349543396,0.36298326280778503,1.8334746281894425
2025-02-17,P0096,GH004,F01,Tomato,23.251955443699305,67.07986377142996,1.5517371322348033,1011.6419109553312,407.21110999301743,0.4577419287064605,2.067409677941109,6.097377008856355,24.149887692664617,0.3992575988505428,0.1212141522213201,0.3753506123290945,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,C,Integrated Pest,19.01,21.39,North,Glass,Natural Gas,Fertigation,211,1,BC Harvest 1,Chilliwack,Tomato,4.6,Mixed,Coastal,0.31288344,,,0.3375756545087126,-0.03777495782038193,0.0,0.8979322489653114,1.3898586364632741,0.4333125918991095,0.3750747081553709,1.5216271684480656
2025-02-18,P0096,GH004,F01,Tomato,22.68273860315968,71.23431188421748,1.295477062901281,966.878267,262.9342235889902,0.4936447957295491,2.2162583608621707,6.114210140012703,24.3318806,0.406867883,0.143702727,0.3457649340492138,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,C,Integrated Pest,19.01,21.39,North,Glass,Natural Gas,Fertigation,211,1,BC Harvest 1,Chilliwack,Tomato,4.6,Mixed,Coastal,0.3753506123290945,0.5082055207955345,,0.3992761383830608,0.053511204333846984,0.0,1.6491419968403207,1.366263243072776,0.4483956428567194,0.3830230018665282,1.5535058755461293
2025-02-19,P0096,GH004,F01,Tomato,21.571108113550217,72.01667161220345,1.3860945060408034,955.0542843073684,362.59509569236513,0.4221821900722284,2.170442885,6.125721309611461,24.85832481318041,0.407524097,0.1512609251813226,0.3890814860566635,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,C,Integrated Pest,19.01,21.39,North,Glass,Natural Gas,Fertigation,211,1,BC Harvest 1,Chilliwack,Tomato,4.6,Mixed,Coastal,0.3457649340492138,0.31288344,,0.3307324270495688,-0.058349059007094695,0.0,3.287216699630193,1.3702294956663814,0.4431529522998212,0.3879232208932225,1.900248040362942
2025-02-20,P0096,GH004,F01,Tomato,23.44066133683283,68.07827931107354,1.1597423400971798,899.4015958866952,360.25439421233267,0.4822433142283319,1.965348160470612,6.207714872587527,23.041187915993145,0.3968656169025551,0.1550861960148477,0.3375756545087126,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,C,Integrated Pest,19.01,21.39,North,Glass,Natural Gas,Fertigation,211,1,BC Harvest 1,Chilliwack,Tomato,4.6,Mixed,Coastal,0.3890814860566635,0.3753506123290945,,0.3594537857385929,0.021878131229880304,0.0,-0.3994734208396835,1.3351483030715146,0.4496680126212396,0.3894136202281113,1.5169611301625043
2025-02-21,P0096,GH004,F01,Tomato,21.470022178747943,74.03023656398517,1.5575697970347222,873.0653291729983,344.93319357033954,0.4604407056898124,2.0768608207339883,6.082301307,26.102726195532693,0.4144833395280754,0.1394570334010428,0.3992761383830608,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,C,Integrated Pest,19.01,21.39,North,Glass,Natural Gas,Fertigation,211,1,BC Harvest 1,Chilliwack,Tomato,4.6,Mixed,Coastal,0.3375756545087126,0.3457649340492138,,0.4985417896949918,0.09926565131193099,0.0,4.63270401678475,1.3669228022091156,0.45120696877389294,0.3929950086995348,1.9620672568228252
2025-02-22,P0096,GH004,F01,Tomato,20.28035712039384,68.44049418,1.3940784782055988,839.9950415344899,302.87212383908576,0.4696065455712217,1.9406652529755872,6.123249831463895,23.95198890292973,0.3925446556860641,0.1237725060585099,0.3307324270495688,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,C,Integrated Pest,19.01,21.39,North,Glass,Natural Gas,Fertigation,211,1,BC Harvest 1,Chilliwack,Tomato,4.6,Mixed,Coastal,0.3992761383830608,0.3890814860566635,0.5082055207955345,0.3734983332720837,0.042765906222514916,0.0,3.67163178253589,1.377756030595069,0.4659743074421462,0.3961255177914823,2.0400526292876284
2025-02-23,P0096,GH004,F01,Tomato,21.283050846091907,66.08690727924224,1.5731774489285122,805.4548474116516,321.2556081,0.4972615700220629,2.0654766529374275,5.960906756799671,26.22628079580886,0.3974779519732205,0.1563409612200205,0.3594537857385929,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,C,Integrated Pest,19.01,21.39,North,Glass,Natural Gas,Fertigation,211,1,BC Harvest 1,Chilliwack,Tomato,4.6,Mixed,Coastal,0.3307324270495688,0.3375756545087126,0.31288344,0.5084520880830928,0.14899830234449996,1.0,4.9432299497169545,1.4168395379204146,0.4690172928599524,0.4021458775629226,2.6689118962333906
2025-02-24,P0096,GH004,F01,Tomato,24.32230326,66.18240901039565,1.1990592282731756,813.4992304784893,409.0741398156957,0.3811190567674152,1.8493408583626605,6.098249927834379,25.464131049361995,0.4146668245874574,0.12757094,0.4985417896949918,Low Moisture,0,Increase Irrigation,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,C,Integrated Pest,19.01,21.39,North,Glass,Natural Gas,Fertigation,211,1,BC Harvest 1,Chilliwack,Tomato,4.6,Mixed,Coastal,0.3594537857385929,0.3992761383830608,0.3753506123290945,0.5343031949979352,0.035761405302943416,0.0,1.1418277893619937,1.3664569802116104,0.45807116829723166,0.40434719552533893,2.70375411629006
2025-02-25,P0096,GH004,F01,Tomato,22.220393748389387,66.49543871849578,1.4874379869687362,809.2966198086525,575.3071949999284,0.4260632249070419,2.085857706988977,6.244897258752195,25.27249395,0.4094886917525454,0.1476470857830969,0.3734983332720837,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,C,Integrated Pest,19.01,21.39,North,Glass,Natural Gas,Fertigation,211,1,BC Harvest 1,Chilliwack,Tomato,4.6,Mixed,Coastal,0.4985417896949918,0.3307324270495688,0.3457649340492138,0.616984179,0.24348584572791632,1.0,3.052100201610614,1.3938799693641042,0.44841665817973064,0.4047215967757026,2.9041767169715302
2025-02-26,P0096,GH004,F01,Tomato,23.574378727839992,69.88021904953229,1.612268029629001,746.4139364118337,517.2090120167721,0.3825353773853216,2.223194023893834,6.167012406537592,25.67392147077787,0.4191565969405927,0.1264081901758218,0.5084520880830928,High VPD,0,Increase Venting,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,C,Integrated Pest,19.01,21.39,North,Glass,Natural Gas,Fertigation,211,1,BC Harvest 1,Chilliwack,Tomato,4.6,Mixed,Coastal,0.3734983332720837,0.3594537857385929,0.3890814860566635,0.468235624,-0.04021646408309282,0.0,2.099542742937878,1.4261904727338466,0.4427528277958868,0.4063833824815015,2.734509008872628
2025-02-27,P0096,GH004,F01,Tomato,24.86656057,64.55701886057236,1.681093559164554,711.1129978,614.9295933615833,0.371159851,1.9099871448515613,6.126759587156899,26.66850379279304,0.3932068202028651,0.1226495800835341,0.5343031949979352,High VPD,0,Increase Venting,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,C,Integrated Pest,19.01,21.39,North,Glass,Natural Gas,Fertigation,211,1,BC Harvest 1,Chilliwack,Tomato,4.6,Mixed,Coastal,0.5084520880830928,0.4985417896949918,0.3375756545087126,0.7210683326010248,0.18676513760308955,1.0,1.8019432227930388,1.5006692183149,0.4268837616204108,0.4058606972386887,3.0489971008201597
