date,plot_id,greenhouse_id,farm_id,input_type,quantity,unit_cost,total_cost,reason,purpose,is_precision_action
2025-03-17,P0099,GH016,F05,Fertilizer,14.959807034247468,1.95,29.17,Growth phase,Response to alert,1
2025-03-17,P0099,GH016,F05,Pesticide,1.7387554684057434,14.0,24.34,Pest response,Response to alert,1
2025-03-17,P0099,GH016,F05,Water,684.6817157829,0.0025,1.71,Growth phase,Routine,0
2025-03-17,P0099,GH016,F05,Energy,31.25191221245683,0.19,5.94,Routine,Routine,0
2025-03-18,P0099,GH016,F05,Pesticide,1.9435222837836676,14.0,27.21,Shock response,Routine,0
2025-03-18,P0099,GH016,F05,Water,903.5243241518398,0.0025,2.26,Pest response,Routine,0
2025-03-18,P0099,GH016,F05,Labor,1.0408104359998798,28.0,29.14,Pest response,Routine,0
2025-03-18,P0099,GH016,F05,Energy,49.54491932665464,0.19,9.41,Irrigation adjustment,Routine,0
2025-04-12,P0099,GH016,F05,Pesticide,0.9730417679245932,14.0,13.62,Routine,Response to alert,1
2025-04-12,P0099,GH016,F05,Energy,35.1865383139204,0.19,6.69,Pest response,Routine,0
2025-04-22,P0099,GH016,F05,Fertilizer,12.552613381960722,1.95,24.48,Irrigation adjustment,Response to alert,1
2025-04-22,P0099,GH016,F05,Pesticide,2.3825417647050084,14.0,33.36,Irrigation adjustment,Response to alert,1
2025-04-22,P0099,GH016,F05,Water,790.888053474035,0.0025,1.98,Irrigation adjustment,Routine,0
2025-04-22,P0099,GH016,F05,Energy,37.616725818458086,0.19,7.15,Growth phase,Routine,0
2025-05-22,P0099,GH016,F05,Fertilizer,29.69203392281615,1.95,57.9,Shock response,Response to alert,1
2025-05-22,P0099,GH016,F05,Water,574.0638596025269,0.0025,1.44,Irrigation adjustment,Routine,0
2025-05-22,P0099,GH016,F05,Energy,39.77069097941298,0.19,7.56,Shock response,Routine,0
2025-06-25,P0099,GH016,F05,Fertilizer,20.10582828307766,1.95,39.21,Shock response,Routine,0
2025-06-25,P0099,GH016,F05,Pesticide,1.1284497530786726,14.0,15.8,Growth phase,Response to alert,1
2025-06-25,P0099,GH016,F05,Water,918.5650124561988,0.0025,2.3,Pest response,Routine,0
2025-06-25,P0099,GH016,F05,Labor,2.391715335520032,28.0,66.97,Routine,Routine,0
2025-06-29,P0099,GH016,F05,Fertilizer,24.186676776215982,1.95,47.16,Growth phase,Response to alert,1
2025-06-29,P0099,GH016,F05,Pesticide,1.8633698168845856,14.0,26.09,Irrigation adjustment,Routine,0
2025-06-29,P0099,GH016,F05,Water,631.1117799539236,0.0025,1.58,Pest response,Routine,0
2025-06-29,P0099,GH016,F05,Labor,1.51289581710596,28.0,42.36,Irrigation adjustment,Routine,0
2025-06-29,P0099,GH016,F05,Energy,34.618288072853616,0.19,6.58,Growth phase,Routine,0
2025-08-22,P0099,GH016,F05,Fertilizer,24.127829937517703,1.95,47.05,Irrigation adjustment,Response to alert,1
2025-08-22,P0099,GH016,F05,Water,753.3493485504345,0.0025,1.88,Routine,Routine,0
2025-08-22,P0099,GH016,F05,Labor,1.2837029376066853,28.0,35.94,Shock response,Routine,0
2025-08-25,P0099,GH016,F05,Fertilizer,22.143788377067587,1.95,43.18,Routine,Routine,0
2025-08-25,P0099,GH016,F05,Water,571.6068179817735,0.0025,1.43,Pest response,Routine,0
2025-08-25,P0099,GH016,F05,Energy,32.838896688715344,0.19,6.24,Growth phase,Routine,0
2025-03-05,P0100,GH001,F02,Fertilizer,25.85606226766504,1.95,50.42,Irrigation adjustment,Response to alert,1
2025-03-05,P0100,GH001,F02,Pesticide,2.615796675484757,14.0,36.62,Shock response,Routine,0
2025-03-05,P0100,GH001,F02,Water,473.9712785412993,0.0025,1.18,Growth phase,Routine,0
2025-03-05,P0100,GH001,F02,Labor,1.223983559114846,28.0,34.27,Shock response,Routine,0
2025-03-05,P0100,GH001,F02,Energy,19.163432150928355,0.19,3.64,Routine,Routine,0
2025-03-08,P0100,GH001,F02,Fertilizer,22.05278949973472,1.95,43.0,Irrigation adjustment,Routine,0
2025-03-08,P0100,GH001,F02,Water,614.6715675375875,0.0025,1.54,Growth phase,Routine,0
2025-03-08,P0100,GH001,F02,Labor,2.4792296304954364,28.0,69.42,Irrigation adjustment,Routine,0
2025-03-14,P0100,GH001,F02,Fertilizer,15.662855469328818,1.95,30.54,Routine,Routine,0
2025-03-14,P0100,GH001,F02,Water,465.40072220721606,0.0025,1.16,Routine,Routine,0
2025-03-14,P0100,GH001,F02,Labor,2.4979043579181157,28.0,69.94,Routine,Routine,0
2025-03-14,P0100,GH001,F02,Energy,32.30651733417035,0.19,6.14,Pest response,Routine,0
2025-03-17,P0100,GH001,F02,Fertilizer,27.186472167510743,1.95,53.01,Routine,Routine,0
2025-03-17,P0100,GH001,F02,Pesticide,2.605760699175621,14.0,36.48,Routine,Response to alert,1
2025-03-17,P0100,GH001,F02,Water,620.7570355761711,0.0025,1.55,Pest response,Routine,0
2025-03-17,P0100,GH001,F02,Labor,0.8699924753390588,28.0,24.36,Growth phase,Routine,0
2025-03-17,P0100,GH001,F02,Energy,29.637588772004108,0.19,5.63,Routine,Routine,0
2025-03-24,P0100,GH001,F02,Fertilizer,13.3880370350239,1.95,26.11,Routine,Response to alert,1
2025-03-24,P0100,GH001,F02,Water,643.7881660971533,0.0025,1.61,Irrigation adjustment,Routine,0
2025-03-24,P0100,GH001,F02,Labor,2.2184163916805297,28.0,62.12,Growth phase,Routine,0
2025-03-24,P0100,GH001,F02,Energy,26.64816287953178,0.19,5.06,Routine,Routine,0
2025-04-17,P0100,GH001,F02,Fertilizer,17.995902897743093,1.95,35.09,Routine,Response to alert,1
2025-04-17,P0100,GH001,F02,Pesticide,2.93454916873801,14.0,41.08,Growth phase,Response to alert,1
2025-04-17,P0100,GH001,F02,Water,587.9398859477402,0.0025,1.47,Routine,Routine,0
2025-04-17,P0100,GH001,F02,Labor,1.424349033021016,28.0,39.88,Pest response,Routine,0
2025-04-17,P0100,GH001,F02,Energy,30.03330897630836,0.19,5.71,Routine,Routine,0
2025-04-23,P0100,GH001,F02,Fertilizer,32.64057746989279,1.95,63.65,Growth phase,Response to alert,1
2025-04-23,P0100,GH001,F02,Pesticide,2.0189077561428195,14.0,28.26,Irrigation adjustment,Response to alert,1
2025-04-23,P0100,GH001,F02,Water,490.7366562683866,0.0025,1.23,Pest response,Routine,0
2025-04-23,P0100,GH001,F02,Energy,33.1855676213249,0.19,6.31,Pest response,Routine,0
2025-05-07,P0100,GH001,F02,Fertilizer,29.921262945900303,1.95,58.35,Shock response,Response to alert,1
2025-05-07,P0100,GH001,F02,Pesticide,3.04781485119062,14.0,42.67,Growth phase,Routine,0
2025-05-07,P0100,GH001,F02,Water,551.6832686421602,0.0025,1.38,Pest response,Routine,0
2025-05-25,P0100,GH001,F02,Fertilizer,20.79123451549405,1.95,40.54,Pest response,Routine,0
2025-05-25,P0100,GH001,F02,Labor,1.1132584593034562,28.0,31.17,Pest response,Routine,0
2025-06-28,P0100,GH001,F02,Fertilizer,20.011482495163843,1.95,39.02,Pest response,Routine,0
2025-06-28,P0100,GH001,F02,Pesticide,1.6598298545408054,14.0,23.24,Irrigation adjustment,Response to alert,1
2025-06-28,P0100,GH001,F02,Water,641.8110097253802,0.0025,1.6,Growth phase,Routine,0
2025-06-28,P0100,GH001,F02,Labor,1.8743434296794967,28.0,52.48,Irrigation adjustment,Routine,0
2025-06-28,P0100,GH001,F02,Energy,31.739326242270675,0.19,6.03,Routine,Routine,0
2025-06-29,P0100,GH001,F02,Water,578.3065451176632,0.0025,1.45,Irrigation adjustment,Routine,0
2025-07-24,P0100,GH001,F02,Fertilizer,15.651150051503288,1.95,30.52,Routine,Response to alert,1
2025-07-24,P0100,GH001,F02,Pesticide,2.0507810300262204,14.0,28.71,Routine,Response to alert,1
2025-07-24,P0100,GH001,F02,Water,665.940148577396,0.0025,1.66,Growth phase,Routine,0
2025-07-24,P0100,GH001,F02,Labor,1.879809070256983,28.0,52.63,Irrigation adjustment,Routine,0
2025-07-24,P0100,GH001,F02,Energy,40.99600636268244,0.19,7.79,Pest response,Routine,0
2025-08-22,P0100,GH001,F02,Fertilizer,18.81447273354386,1.95,36.69,Shock response,Routine,0
2025-08-22,P0100,GH001,F02,Pesticide,1.6355284695790244,14.0,22.9,Routine,Response to alert,1
2025-08-22,P0100,GH001,F02,Water,513.42090035708,0.0025,1.28,Growth phase,Routine,0
2025-02-26,P0101,GH019,F08,Fertilizer,14.92419233449104,1.95,29.1,Routine,Routine,0
2025-02-26,P0101,GH019,F08,Pesticide,1.257026989581698,14.0,17.6,Routine,Response to alert,1
2025-02-26,P0101,GH019,F08,Water,574.5124257581151,0.0025,1.44,Shock response,Routine,0
2025-02-26,P0101,GH019,F08,Labor,2.1741809881338856,28.0,60.88,Shock response,Routine,0
2025-03-06,P0101,GH019,F08,Fertilizer,12.71978328476312,1.95,24.8,Pest response,Response to alert,1
2025-03-06,P0101,GH019,F08,Pesticide,1.3463817891765433,14.0,18.85,Pest response,Routine,0
2025-03-06,P0101,GH019,F08,Water,854.6575058610033,0.0025,2.14,Growth phase,Routine,0
2025-03-06,P0101,GH019,F08,Labor,1.143548128789692,28.0,32.02,Pest response,Routine,0
2025-03-08,P0101,GH019,F08,Fertilizer,14.726333654317944,1.95,28.72,Routine,Response to alert,1
2025-03-08,P0101,GH019,F08,Pesticide,1.7577509375493667,14.0,24.61,Routine,Routine,0
2025-03-08,P0101,GH019,F08,Water,516.9258695611743,0.0025,1.29,Shock response,Routine,0
2025-03-08,P0101,GH019,F08,Labor,2.331088362444896,28.0,65.27,Shock response,Routine,0
2025-03-24,P0101,GH019,F08,Fertilizer,25.197154918095038,1.95,49.13,Shock response,Routine,0
2025-03-24,P0101,GH019,F08,Water,415.90451337935286,0.0025,1.04,Pest response,Routine,0
2025-03-24,P0101,GH019,F08,Labor,1.9106356422321624,28.0,53.5,Routine,Routine,0
2025-03-24,P0101,GH019,F08,Energy,25.27016010093604,0.19,4.8,Irrigation adjustment,Routine,0
2025-04-08,P0101,GH019,F08,Pesticide,2.768661375864815,14.0,38.76,Pest response,Response to alert,1
2025-04-08,P0101,GH019,F08,Water,506.3427507504979,0.0025,1.27,Routine,Routine,0
2025-04-12,P0101,GH019,F08,Fertilizer,19.69226879133054,1.95,38.4,Routine,Response to alert,1
2025-04-12,P0101,GH019,F08,Pesticide,1.8194055380061835,14.0,25.47,Growth phase,Routine,0
2025-04-12,P0101,GH019,F08,Water,558.2343385239775,0.0025,1.4,Pest response,Routine,0
2025-04-12,P0101,GH019,F08,Labor,2.1993144676626626,28.0,61.58,Shock response,Routine,0
2025-04-12,P0101,GH019,F08,Energy,48.52675723973038,0.19,9.22,Shock response,Routine,0
2025-05-08,P0101,GH019,F08,Fertilizer,7.045618410095022,1.95,13.74,Pest response,Routine,0
2025-05-08,P0101,GH019,F08,Water,421.3929880692356,0.0025,1.05,Irrigation adjustment,Routine,0
2025-05-08,P0101,GH019,F08,Labor,1.863917887515684,28.0,52.19,Shock response,Routine,0
2025-05-08,P0101,GH019,F08,Energy,21.361863025871536,0.19,4.06,Shock response,Routine,0
2025-06-08,P0101,GH019,F08,Fertilizer,20.781854290069223,1.95,40.52,Routine,Routine,0
2025-06-08,P0101,GH019,F08,Pesticide,1.8006332448008158,14.0,25.21,Pest response,Response to alert,1
2025-06-08,P0101,GH019,F08,Water,487.1721888834613,0.0025,1.22,Shock response,Routine,0
2025-06-08,P0101,GH019,F08,Labor,1.7829413849378832,28.0,49.92,Growth phase,Routine,0
2025-06-08,P0101,GH019,F08,Energy,35.17805359410137,0.19,6.68,Routine,Routine,0
2025-06-11,P0101,GH019,F08,Fertilizer,20.9328936865258,1.95,40.82,Pest response,Response to alert,1
2025-06-11,P0101,GH019,F08,Pesticide,2.3247427597515653,14.0,32.55,Growth phase,Routine,0
2025-06-11,P0101,GH019,F08,Water,576.0934111897955,0.0025,1.44,Shock response,Routine,0
2025-06-11,P0101,GH019,F08,Energy,24.814379816367847,0.19,4.71,Pest response,Routine,0
2025-06-22,P0101,GH019,F08,Fertilizer,22.70517646809185,1.95,44.28,Irrigation adjustment,Routine,0
2025-06-22,P0101,GH019,F08,Pesticide,1.839953130449048,14.0,25.76,Irrigation adjustment,Routine,0
2025-06-22,P0101,GH019,F08,Water,573.8639338502967,0.0025,1.43,Shock response,Routine,0
2025-06-22,P0101,GH019,F08,Labor,2.053659039124211,28.0,57.5,Growth phase,Routine,0
2025-06-22,P0101,GH019,F08,Energy,33.41405018936258,0.19,6.35,Growth phase,Routine,0
2025-07-12,P0101,GH019,F08,Fertilizer,15.026379075812937,1.95,29.3,Pest response,Routine,0
2025-07-12,P0101,GH019,F08,Pesticide,1.6276394809317365,14.0,22.79,Shock response,Routine,0
2025-07-12,P0101,GH019,F08,Water,487.65401836168127,0.0025,1.22,Irrigation adjustment,Routine,0
2025-07-12,P0101,GH019,F08,Energy,22.97292102860562,0.19,4.36,Irrigation adjustment,Routine,0
2025-08-07,P0101,GH019,F08,Fertilizer,11.71629023563666,1.95,22.85,Irrigation adjustment,Response to alert,1
2025-08-07,P0101,GH019,F08,Pesticide,2.641989883268221,14.0,36.99,Pest response,Response to alert,1
2025-08-07,P0101,GH019,F08,Water,765.8450160934533,0.0025,1.91,Pest response,Routine,0
2025-08-07,P0101,GH019,F08,Energy,31.13762187001715,0.19,5.92,Irrigation adjustment,Routine,0
2025-08-17,P0101,GH019,F08,Pesticide,2.324969416411586,14.0,32.55,Growth phase,Routine,0
2025-08-17,P0101,GH019,F08,Water,658.9897087679361,0.0025,1.65,Irrigation adjustment,Routine,0
2025-08-17,P0101,GH019,F08,Labor,1.982441506648911,28.0,55.51,Pest response,Routine,0
2025-08-17,P0101,GH019,F08,Energy,35.48512542345993,0.19,6.74,Pest response,Routine,0
2025-03-08,P0102,GH002,F01,Fertilizer,11.412310172473733,1.95,22.25,Routine,Response to alert,1
2025-03-08,P0102,GH002,F01,Pesticide,2.8744846705856157,14.0,40.24,Pest response,Routine,0
2025-03-08,P0102,GH002,F01,Water,452.57193518141065,0.0025,1.13,Growth phase,Routine,0
2025-03-08,P0102,GH002,F01,Labor,2.779525306307704,28.0,77.83,Shock response,Routine,0
2025-03-14,P0102,GH002,F01,Fertilizer,6.512683329536596,1.95,12.7,Pest response,Response to alert,1
2025-03-14,P0102,GH002,F01,Pesticide,1.5130825131686656,14.0,21.18,Irrigation adjustment,Response to alert,1
2025-03-14,P0102,GH002,F01,Water,624.8494352789251,0.0025,1.56,Growth phase,Routine,0
2025-03-14,P0102,GH002,F01,Labor,1.2723391054282756,28.0,35.63,Routine,Routine,0
2025-03-27,P0102,GH002,F01,Fertilizer,13.292669329113917,1.95,25.92,Growth phase,Routine,0
2025-03-27,P0102,GH002,F01,Pesticide,1.9694608698493288,14.0,27.57,Shock response,Response to alert,1
2025-03-27,P0102,GH002,F01,Water,521.7072641659777,0.0025,1.3,Shock response,Routine,0
2025-03-27,P0102,GH002,F01,Labor,0.4627671359135563,28.0,12.96,Shock response,Routine,0
2025-04-17,P0102,GH002,F01,Fertilizer,12.810910218354133,1.95,24.98,Irrigation adjustment,Routine,0
2025-04-17,P0102,GH002,F01,Water,433.6176517739834,0.0025,1.08,Growth phase,Routine,0
2025-04-17,P0102,GH002,F01,Labor,0.8837249355599309,28.0,24.74,Irrigation adjustment,Routine,0
2025-05-30,P0102,GH002,F01,Fertilizer,8.824124106970803,1.95,17.21,Shock response,Response to alert,1
2025-05-30,P0102,GH002,F01,Pesticide,1.9567218404866649,14.0,27.39,Routine,Response to alert,1
2025-05-30,P0102,GH002,F01,Water,576.7642299384224,0.0025,1.44,Shock response,Routine,0
2025-05-30,P0102,GH002,F01,Labor,0.1,28.0,2.8,Growth phase,Routine,0
2025-05-30,P0102,GH002,F01,Energy,21.746926539889,0.19,4.13,Routine,Routine,0
2025-06-05,P0102,GH002,F01,Fertilizer,8.083274913434124,1.95,15.76,Routine,Response to alert,1
2025-06-05,P0102,GH002,F01,Water,628.4907271355057,0.0025,1.57,Shock response,Routine,0
2025-06-05,P0102,GH002,F01,Labor,2.3374814693067143,28.0,65.45,Irrigation adjustment,Routine,0
2025-06-20,P0102,GH002,F01,Fertilizer,12.547057904489575,1.95,24.47,Shock response,Response to alert,1
2025-06-20,P0102,GH002,F01,Pesticide,1.6635671232703282,14.0,23.29,Irrigation adjustment,Routine,0
2025-06-20,P0102,GH002,F01,Water,734.5075038111261,0.0025,1.84,Shock response,Routine,0
2025-06-20,P0102,GH002,F01,Labor,2.0628348395673206,28.0,57.76,Irrigation adjustment,Routine,0
2025-06-20,P0102,GH002,F01,Energy,36.163336360462,0.19,6.87,Growth phase,Routine,0
2025-06-27,P0102,GH002,F01,Fertilizer,16.23427307193841,1.95,31.66,Irrigation adjustment,Response to alert,1
2025-06-27,P0102,GH002,F01,Water,599.611898714869,0.0025,1.5,Growth phase,Routine,0
2025-06-27,P0102,GH002,F01,Labor,1.1785221701285966,28.0,33.0,Pest response,Routine,0
2025-08-15,P0102,GH002,F01,Fertilizer,12.11938237632619,1.95,23.63,Growth phase,Routine,0
2025-08-15,P0102,GH002,F01,Pesticide,1.5486191432304093,14.0,21.68,Routine,Response to alert,1
2025-08-15,P0102,GH002,F01,Water,541.3860651099748,0.0025,1.35,Pest response,Routine,0
2025-08-15,P0102,GH002,F01,Labor,1.8410383691396328,28.0,51.55,Irrigation adjustment,Routine,0
2025-08-15,P0102,GH002,F01,Energy,31.50602301250484,0.19,5.99,Irrigation adjustment,Routine,0
2025-02-25,P0103,GH007,F04,Fertilizer,8.878994577691103,1.95,17.31,Shock response,Routine,0
2025-02-25,P0103,GH007,F04,Water,658.1498917737154,0.0025,1.65,Pest response,Routine,0
2025-02-25,P0103,GH007,F04,Labor,2.2524041320708177,28.0,63.07,Pest response,Routine,0
2025-02-25,P0103,GH007,F04,Energy,35.07441740746476,0.19,6.66,Routine,Routine,0
2025-03-06,P0103,GH007,F04,Pesticide,1.3790611102564183,14.0,19.31,Irrigation adjustment,Response to alert,1
2025-03-06,P0103,GH007,F04,Water,706.5587825817856,0.0025,1.77,Routine,Routine,0
2025-03-06,P0103,GH007,F04,Energy,32.3072828719722,0.19,6.14,Routine,Routine,0
2025-04-09,P0103,GH007,F04,Fertilizer,12.62678198336239,1.95,24.62,Shock response,Response to alert,1
2025-04-09,P0103,GH007,F04,Pesticide,2.1682098475935083,14.0,30.35,Shock response,Routine,0
2025-04-09,P0103,GH007,F04,Water,800.9258442164331,0.0025,2.0,Routine,Routine,0
2025-04-09,P0103,GH007,F04,Labor,0.6758710602310767,28.0,18.92,Pest response,Routine,0
2025-04-25,P0103,GH007,F04,Water,663.507385699021,0.0025,1.66,Shock response,Routine,0
2025-04-25,P0103,GH007,F04,Labor,1.3718564345282709,28.0,38.41,Routine,Routine,0
2025-05-12,P0103,GH007,F04,Fertilizer,27.106548693471268,1.95,52.86,Pest response,Response to alert,1
2025-05-12,P0103,GH007,F04,Water,679.7002113160704,0.0025,1.7,Pest response,Routine,0
2025-05-12,P0103,GH007,F04,Energy,32.285843543052,0.19,6.13,Pest response,Routine,0
2025-05-27,P0103,GH007,F04,Fertilizer,26.264843680553813,1.95,51.22,Irrigation adjustment,Routine,0
2025-05-27,P0103,GH007,F04,Water,548.7001164348886,0.0025,1.37,Shock response,Routine,0
2025-05-27,P0103,GH007,F04,Labor,1.1225918000132638,28.0,31.43,Growth phase,Routine,0
2025-05-27,P0103,GH007,F04,Energy,39.05098841388408,0.19,7.42,Pest response,Routine,0
2025-06-22,P0103,GH007,F04,Fertilizer,14.5399926235382,1.95,28.35,Pest response,Response to alert,1
2025-06-22,P0103,GH007,F04,Pesticide,1.1700119321743825,14.0,16.38,Pest response,Routine,0
2025-06-22,P0103,GH007,F04,Water,522.3541258077131,0.0025,1.31,Routine,Routine,0
2025-06-22,P0103,GH007,F04,Labor,1.4386322549829584,28.0,40.28,Shock response,Routine,0
2025-06-22,P0103,GH007,F04,Energy,36.79053189183728,0.19,6.99,Growth phase,Routine,0
2025-07-26,P0103,GH007,F04,Fertilizer,21.78623979543252,1.95,42.48,Shock response,Routine,0
2025-07-26,P0103,GH007,F04,Pesticide,3.120072381132037,14.0,43.68,Pest response,Response to alert,1
2025-07-26,P0103,GH007,F04,Water,556.4592193259062,0.0025,1.39,Routine,Routine,0
2025-08-05,P0103,GH007,F04,Fertilizer,19.03960629209554,1.95,37.13,Pest response,Routine,0
2025-08-05,P0103,GH007,F04,Water,583.3507449815859,0.0025,1.46,Irrigation adjustment,Routine,0
2025-08-05,P0103,GH007,F04,Labor,2.5519022327899803,28.0,71.45,Growth phase,Routine,0
2025-08-05,P0103,GH007,F04,Energy,32.275241748724326,0.19,6.13,Irrigation adjustment,Routine,0
2025-08-06,P0103,GH007,F04,Fertilizer,12.191013363027873,1.95,23.77,Shock response,Response to alert,1
2025-08-06,P0103,GH007,F04,Labor,1.9687956073965407,28.0,55.13,Irrigation adjustment,Routine,0
2025-08-21,P0103,GH007,F04,Fertilizer,15.720755834419815,1.95,30.66,Shock response,Routine,0
2025-08-21,P0103,GH007,F04,Pesticide,2.4318838439535733,14.0,34.05,Routine,Response to alert,1
2025-08-22,P0103,GH007,F04,Fertilizer,16.684273061677086,1.95,32.53,Pest response,Response to alert,1
2025-08-22,P0103,GH007,F04,Pesticide,2.909212886736026,14.0,40.73,Pest response,Routine,0
2025-08-22,P0103,GH007,F04,Water,717.4193671039205,0.0025,1.79,Irrigation adjustment,Routine,0
2025-08-22,P0103,GH007,F04,Labor,1.486117349750789,28.0,41.61,Growth phase,Routine,0
2025-08-22,P0103,GH007,F04,Energy,38.78865021863752,0.19,7.37,Pest response,Routine,0
2025-03-04,P0104,GH015,F02,Fertilizer,16.003430450497817,1.95,31.21,Shock response,Response to alert,1
2025-03-04,P0104,GH015,F02,Water,536.0421185038437,0.0025,1.34,Irrigation adjustment,Routine,0
2025-03-04,P0104,GH015,F02,Labor,2.14011265325953,28.0,59.92,Shock response,Routine,0
2025-03-04,P0104,GH015,F02,Energy,44.64437532578926,0.19,8.48,Irrigation adjustment,Routine,0
2025-03-17,P0104,GH015,F02,Fertilizer,12.652073602844313,1.95,24.67,Irrigation adjustment,Response to alert,1
2025-03-17,P0104,GH015,F02,Water,465.31981112241886,0.0025,1.16,Irrigation adjustment,Routine,0
2025-03-17,P0104,GH015,F02,Labor,1.8710785729684616,28.0,52.39,Shock response,Routine,0
2025-03-17,P0104,GH015,F02,Energy,35.39080208083068,0.19,6.72,Routine,Routine,0
2025-05-27,P0104,GH015,F02,Fertilizer,24.893019523222076,1.95,48.54,Shock response,Routine,0
2025-05-27,P0104,GH015,F02,Pesticide,4.182893845365028,14.0,58.56,Growth phase,Response to alert,1
2025-05-27,P0104,GH015,F02,Water,616.8282383482756,0.0025,1.54,Routine,Routine,0
2025-05-27,P0104,GH015,F02,Labor,2.072440761910052,28.0,58.03,Shock response,Routine,0
2025-05-27,P0104,GH015,F02,Energy,25.45390128486204,0.19,4.84,Pest response,Routine,0
2025-06-03,P0104,GH015,F02,Fertilizer,15.19729030639632,1.95,29.63,Irrigation adjustment,Response to alert,1
2025-06-03,P0104,GH015,F02,Pesticide,1.92764927340201,14.0,26.99,Growth phase,Routine,0
2025-06-03,P0104,GH015,F02,Water,549.438455619922,0.0025,1.37,Irrigation adjustment,Routine,0
2025-06-03,P0104,GH015,F02,Labor,1.797350331610138,28.0,50.33,Routine,Routine,0
2025-06-03,P0104,GH015,F02,Energy,16.865537766754905,0.19,3.2,Irrigation adjustment,Routine,0
2025-07-23,P0104,GH015,F02,Fertilizer,14.38238254688892,1.95,28.05,Growth phase,Response to alert,1
2025-07-23,P0104,GH015,F02,Water,635.9735312088997,0.0025,1.59,Shock response,Routine,0
2025-07-23,P0104,GH015,F02,Labor,1.725533325430639,28.0,48.31,Growth phase,Routine,0
2025-08-15,P0104,GH015,F02,Fertilizer,12.030316712944838,1.95,23.46,Routine,Routine,0
2025-08-15,P0104,GH015,F02,Pesticide,2.653526859040889,14.0,37.15,Routine,Response to alert,1
2025-08-15,P0104,GH015,F02,Water,401.3899319591482,0.0025,1.0,Shock response,Routine,0
2025-08-15,P0104,GH015,F02,Labor,1.7679686143976745,28.0,49.5,Irrigation adjustment,Routine,0
2025-08-24,P0104,GH015,F02,Fertilizer,35.221248469604774,1.95,68.68,Growth phase,Routine,0
2025-08-24,P0104,GH015,F02,Water,677.3156533606607,0.0025,1.69,Pest response,Routine,0
2025-08-24,P0104,GH015,F02,Labor,1.6416392687474557,28.0,45.97,Growth phase,Routine,0
2025-09-01,P0104,GH015,F02,Fertilizer,16.341661503836978,1.95,31.87,Growth phase,Routine,0
2025-09-01,P0104,GH015,F02,Pesticide,1.755482382755281,14.0,24.58,Growth phase,Routine,0
2025-09-01,P0104,GH015,F02,Water,811.181312763388,0.0025,2.03,Growth phase,Routine,0
2025-09-01,P0104,GH015,F02,Labor,2.891219157255189,28.0,80.95,Shock response,Routine,0
2025-09-01,P0104,GH015,F02,Energy,29.73533913622472,0.19,5.65,Growth phase,Routine,0
2025-03-06,P0105,GH006,F07,Fertilizer,15.94250784280769,1.95,31.09,Shock response,Routine,0
2025-03-06,P0105,GH006,F07,Pesticide,2.460377847428353,14.0,34.45,Shock response,Response to alert,1
2025-03-06,P0105,GH006,F07,Water,770.4605637002647,0.0025,1.93,Pest response,Routine,0
2025-03-06,P0105,GH006,F07,Labor,1.2885793868766036,28.0,36.08,Shock response,Routine,0
2025-04-06,P0105,GH006,F07,Fertilizer,23.343497726026023,1.95,45.52,Irrigation adjustment,Routine,0
2025-04-06,P0105,GH006,F07,Pesticide,1.827416292525513,14.0,25.58,Growth phase,Response to alert,1
2025-04-06,P0105,GH006,F07,Water,578.2992973999435,0.0025,1.45,Shock response,Routine,0
2025-04-06,P0105,GH006,F07,Labor,1.0823649209657122,28.0,30.31,Routine,Routine,0
2025-05-09,P0105,GH006,F07,Fertilizer,25.29999044162166,1.95,49.33,Routine,Routine,0
2025-05-09,P0105,GH006,F07,Water,694.3506506563654,0.0025,1.74,Routine,Routine,0
2025-05-09,P0105,GH006,F07,Labor,1.879826019818285,28.0,52.64,Growth phase,Routine,0
2025-05-12,P0105,GH006,F07,Fertilizer,24.64485469074962,1.95,48.06,Pest response,Response to alert,1
2025-05-12,P0105,GH006,F07,Pesticide,1.470573451386335,14.0,20.59,Growth phase,Response to alert,1
2025-05-12,P0105,GH006,F07,Water,939.936408394158,0.0025,2.35,Routine,Routine,0
2025-05-12,P0105,GH006,F07,Energy,31.77827443810097,0.19,6.04,Irrigation adjustment,Routine,0
2025-06-16,P0105,GH006,F07,Fertilizer,16.46493636829055,1.95,32.11,Shock response,Routine,0
2025-06-16,P0105,GH006,F07,Water,510.36363662715314,0.0025,1.28,Growth phase,Routine,0
2025-06-16,P0105,GH006,F07,Energy,41.0471199849584,0.19,7.8,Growth phase,Routine,0
2025-08-01,P0105,GH006,F07,Fertilizer,16.581388190593383,1.95,32.33,Pest response,Routine,0
2025-08-01,P0105,GH006,F07,Pesticide,2.7508684620803034,14.0,38.51,Shock response,Response to alert,1
2025-08-01,P0105,GH006,F07,Water,526.6229690717703,0.0025,1.32,Growth phase,Routine,0
2025-08-01,P0105,GH006,F07,Labor,1.9633757341251297,28.0,54.97,Shock response,Routine,0
2025-08-03,P0105,GH006,F07,Pesticide,1.964398401945206,14.0,27.5,Shock response,Routine,0
2025-08-03,P0105,GH006,F07,Water,701.2387146794637,0.0025,1.75,Irrigation adjustment,Routine,0
2025-08-03,P0105,GH006,F07,Labor,2.459001015932267,28.0,68.85,Shock response,Routine,0
2025-08-11,P0105,GH006,F07,Fertilizer,25.15212715336234,1.95,49.05,Routine,Response to alert,1
