date,plot_id,greenhouse_id,farm_id,blossom_count,pest_severity,disease_severity,leaf_color,notes_flag
2026-02-15,P0066,GH019,F08,31.42925645,0.646707627,0.116246103,Excellent,Minor
2026-03-01,P0066,GH019,F08,49.97720243,0.339217004,0.070050844,Good,None
2026-03-15,P0066,GH019,F08,35.43958923,0.386721333,0.108442076,Fair,None
2026-03-29,P0066,GH019,F08,30.62805396,0.218746887,0.174678083,Fair,Minor
2026-04-12,P0066,GH019,F08,32.95370367,0.183353606,0.247304131,Good,None
2026-04-26,P0066,GH019,F08,27.769876,0.028517222,0.167713562,Fair,None
2026-05-10,P0066,GH019,F08,37.26580784,0.078943415,0.221505309,Fair,None
2026-05-24,P0066,GH019,F08,29.52846372,0.096638153,0.049407421,Good,None
2026-06-07,P0066,GH019,F08,41.01575485,0.373658687,0.214570934,Excellent,None
2026-06-21,P0066,GH019,F08,46.33250126,0.25067465,0.153959895,Fair,Minor
2026-07-05,P0066,GH019,F08,21.03138174,0.310208993,0.448334055,Good,None
2026-07-19,P0066,GH019,F08,25.31109944,0.13805969,0.037574013,Fair,Minor
2026-08-02,P0066,GH019,F08,49.26357524,0.132767306,0.14344106,Excellent,Moderate
2026-08-16,P0066,GH019,F08,17.92835731,0.208445902,0.207428698,Good,None
2026-08-30,P0066,GH019,F08,37.71655264,0.257728723,0.149518642,Excellent,None
2026-02-15,P0067,GH017,F08,27.07837611,0.646779506,0.073483672,Good,None
2026-03-01,P0067,GH017,F08,39.58704108,0.373870421,0.113062336,Poor,None
2026-03-15,P0067,GH017,F08,17.86564473,0.104196445,0.173965115,Excellent,Minor
2026-03-29,P0067,GH017,F08,36.95198036,0.148636347,0.13766982,Good,None
2026-04-12,P0067,GH017,F08,32.00906542,0.320686223,0.066186746,Fair,None
2026-04-26,P0067,GH017,F08,30.33595696,0.110173318,0.299939558,Excellent,Moderate
2026-05-10,P0067,GH017,F08,10.17102273,0.107136964,0.313149667,Fair,Minor
2026-05-24,P0067,GH017,F08,29.7954803,0.238239993,0.093139245,Fair,Moderate
2026-06-07,P0067,GH017,F08,35.32222712,0.566627658,0.359849605,Poor,None
2026-06-21,P0067,GH017,F08,40.12908987,0.405663943,0.045320078,Good,None
2026-07-05,P0067,GH017,F08,37.02131639,0.478507287,0.039232773,Good,Minor
2026-07-19,P0067,GH017,F08,21.20225883,0.194660852,0.179109233,Good,None
2026-08-02,P0067,GH017,F08,25.679326,0.17077346,0.111999944,Good,None
2026-08-16,P0067,GH017,F08,31.0454858,0.257108581,0.19290905,Fair,None
2026-08-30,P0067,GH017,F08,29.09484115,0.190948584,0.129897993,Fair,Minor
2026-02-15,P0068,GH013,F08,22.4060218,0.175298828,0.289901647,Excellent,Moderate
2026-03-01,P0068,GH013,F08,40.86932933,0.303065439,0.299676691,Good,None
2026-03-15,P0068,GH013,F08,34.62174738,0.253115202,0.020877631,Poor,None
2026-03-29,P0068,GH013,F08,26.91868485,0.247363164,0.19365722,Poor,None
2026-04-12,P0068,GH013,F08,24.78501688,0.644963144,0.01753489,Good,Minor
2026-04-26,P0068,GH013,F08,44.93460034,0.095770183,0.250673741,Good,None
2026-05-10,P0068,GH013,F08,23.27132213,0.058603097,0.072948042,Good,None
2026-05-24,P0068,GH013,F08,37.44495586,0.124323053,0.056655443,Excellent,None
2026-06-07,P0068,GH013,F08,31.7503715,0.045802506,0.052012002,Fair,None
2026-06-21,P0068,GH013,F08,25.29581589,0.300877236,0.030219071,Poor,None
2026-07-05,P0068,GH013,F08,38.7711501,0.29461303,0.095529543,Excellent,None
2026-07-19,P0068,GH013,F08,30.78934815,0.170805787,0.195352542,Fair,Minor
2026-08-02,P0068,GH013,F08,27.59132702,0.166005807,0.126362808,Fair,Minor
2026-08-16,P0068,GH013,F08,28.32504425,0.169008386,0.087656177,Good,Minor
2026-08-30,P0068,GH013,F08,34.52957998,0.01995061,0.235243936,Poor,Minor
2026-02-15,P0069,GH020,F01,47.53626013,0.306134087,0.152336839,Good,Minor
2026-03-01,P0069,GH020,F01,30.67937578,0.485581215,0.24014386,Good,Minor
2026-03-15,P0069,GH020,F01,42.14857264,0.264557983,0.318364592,Excellent,None
2026-03-29,P0069,GH020,F01,45.91744793,0.41248253,0.390574147,Good,None
2026-04-12,P0069,GH020,F01,49.68614533,0.228300206,0.173674125,Poor,Minor
2026-04-26,P0069,GH020,F01,18.49221392,0.314604923,0.185276483,Excellent,None
2026-05-10,P0069,GH020,F01,29.32589445,0.233779767,0.163068018,Good,None
2026-05-24,P0069,GH020,F01,30.69010272,0.496137353,0.216166607,Fair,Moderate
2026-06-07,P0069,GH020,F01,27.07113498,0.373832706,0.45105993,Good,None
2026-06-21,P0069,GH020,F01,40.75573081,0.443371101,0.128733901,Fair,None
2026-07-05,P0069,GH020,F01,32.42512068,0.652777444,0.461561981,Excellent,Minor
2026-07-19,P0069,GH020,F01,28.53925268,0.332713634,0.294929266,Good,None
2026-08-02,P0069,GH020,F01,16.26238252,0.299190158,0.213419018,Good,Minor
2026-08-16,P0069,GH020,F01,42.13625329,0.450043126,0.187344937,Fair,Severe
2026-08-30,P0069,GH020,F01,29.92599345,0.508403662,0.196390096,Excellent,None
2026-02-15,P0070,GH002,F01,26.47930289,0.163884703,0.146745804,Excellent,None
2026-03-01,P0070,GH002,F01,33.33896102,0.527934018,0.142656932,Good,None
2026-03-15,P0070,GH002,F01,36.39390521,0.231038941,0.494275321,Good,None
2026-03-29,P0070,GH002,F01,41.94745091,0.074573982,0.193288701,Excellent,Moderate
2026-04-12,P0070,GH002,F01,35.82299664,0.039077382,0.234536249,Good,None
2026-04-26,P0070,GH002,F01,41.73219589,0.319266796,0.299653074,Good,Minor
2026-05-10,P0070,GH002,F01,24.64574602,0.314811005,0.435708623,Good,None
2026-05-24,P0070,GH002,F01,33.44299206,0.22356464,0.22292653,Fair,Moderate
2026-06-07,P0070,GH002,F01,34.20991706,0.140717454,0.049336938,Good,None
2026-06-21,P0070,GH002,F01,40.15650141,0.40597882,0.565054343,Fair,Minor
2026-07-05,P0070,GH002,F01,30.6966399,0.363347334,0.035182427,Good,None
2026-07-19,P0070,GH002,F01,31.03706061,0.330686436,0.097878256,Good,None
2026-08-02,P0070,GH002,F01,25.13976572,0.348405004,0.204122995,Fair,Severe
2026-08-16,P0070,GH002,F01,50.88873963,0.043478266,0.223050654,Fair,None
2026-08-30,P0070,GH002,F01,38.07665695,0.165407945,0.19866616,Fair,None
2026-02-15,P0071,GH017,F08,33.57033997,0.146749323,0.120269833,Excellent,None
2026-03-01,P0071,GH017,F08,36.40603713,0.349992198,0.318721385,Poor,None
2026-03-15,P0071,GH017,F08,33.50766179,0.105015692,0.184882223,Fair,Minor
2026-03-29,P0071,GH017,F08,50.12217125,0.113846028,0.135320836,Fair,None
2026-04-12,P0071,GH017,F08,30.28118794,0.114381185,0.1457007,Good,None
2026-04-26,P0071,GH017,F08,31.16550224,0.038384813,0.069994694,Poor,None
2026-05-10,P0071,GH017,F08,22.96018515,0.132271406,0.304324147,Excellent,Minor
2026-05-24,P0071,GH017,F08,36.05915414,0.189116317,0.13902273,Good,Minor
2026-06-07,P0071,GH017,F08,38.89593586,0.257270603,0.250983114,Fair,Moderate
2026-06-21,P0071,GH017,F08,25.47205696,0.082009042,0.211411599,Fair,Moderate
2026-07-05,P0071,GH017,F08,23.64577886,0.106279537,0.194885215,Good,None
2026-07-19,P0071,GH017,F08,26.87496877,0.572901428,0.487542068,Good,Minor
2026-08-02,P0071,GH017,F08,24.81962625,0.156297108,0.14537848,Good,None
2026-08-16,P0071,GH017,F08,19.58171382,0.237827513,0.325879171,Good,Minor
2026-08-30,P0071,GH017,F08,29.1460443,0.275290656,0.337516024,Fair,None
2026-02-15,P0072,GH013,F08,36.90271571,0.017473237,0.041165033,Good,Minor
2026-03-01,P0072,GH013,F08,22.92689163,0.244914046,0.232459606,Good,None
2026-03-15,P0072,GH013,F08,37.05317357,0.061811965,0.219520534,Fair,None
2026-03-29,P0072,GH013,F08,17.55849662,0.205729962,0.081766633,Good,Minor
2026-04-12,P0072,GH013,F08,44.16838653,0.447783557,0.189123377,Good,None
2026-04-26,P0072,GH013,F08,34.55942721,0.262464833,0.329317491,Good,Minor
2026-05-10,P0072,GH013,F08,35.43531291,0.229250076,0.217054178,Fair,None
2026-05-24,P0072,GH013,F08,34.1948236,0.530609,0.171272132,Excellent,Minor
2026-06-07,P0072,GH013,F08,8.065380775,0.347158807,0.112182963,Good,None
2026-06-21,P0072,GH013,F08,26.82681392,0.412372504,0.076855631,Good,Minor
2026-07-05,P0072,GH013,F08,35.7899056,0.161264052,0.26653688,Fair,Moderate
2026-07-19,P0072,GH013,F08,40.44187977,0.203409109,0.119916407,Good,Moderate
2026-08-02,P0072,GH013,F08,46.69446737,0.008078289,0.404521171,Good,None
2026-08-16,P0072,GH013,F08,25.11627363,0.245634787,0.186338645,Good,None
2026-08-30,P0072,GH013,F08,13.76563177,0.215716558,0.274842539,Good,Minor
2026-02-15,P0073,GH014,F02,35.37326621,0.245579176,0.279421266,Excellent,None
2026-03-01,P0073,GH014,F02,36.0783738,0.186198313,0.218306198,Good,Moderate
2026-03-15,P0073,GH014,F02,40.1127162,0.091395446,0.101797117,Excellent,None
2026-03-29,P0073,GH014,F02,40.44446717,0.160136199,0.09813128,Excellent,Minor
2026-04-12,P0073,GH014,F02,42.38369188,0.035464323,0.304536454,Good,None
2026-04-26,P0073,GH014,F02,47.63987793,0.183855663,0.101862179,Good,None
2026-05-10,P0073,GH014,F02,37.24324405,0.154557592,0.246344013,Good,Minor
2026-05-24,P0073,GH014,F02,39.04404731,0.267330595,0.487269065,Excellent,None
2026-06-07,P0073,GH014,F02,29.95364172,0.149586057,0.126010291,Fair,Severe
2026-06-21,P0073,GH014,F02,34.10284037,0.385389896,0.222259707,Good,None
2026-07-05,P0073,GH014,F02,45.15457371,0.28981365,0.087972307,Fair,None
2026-07-19,P0073,GH014,F02,15.16825041,0.045226771,0.272342327,Good,None
2026-08-02,P0073,GH014,F02,39.03460574,0.344713201,0.170654266,Excellent,None
2026-08-16,P0073,GH014,F02,46.64659957,0.26414281,0.107108214,Excellent,None
2026-08-30,P0073,GH014,F02,37.99488955,0.336630362,0.110102062,Poor,None
2026-02-15,P0074,GH005,F01,38.27725638,0.466723381,0.359883334,Fair,Moderate
2026-03-01,P0074,GH005,F01,54.26828027,0.215362087,0.257067248,Good,None
2026-03-15,P0074,GH005,F01,34.1107852,0.319449239,0.145765594,Excellent,None
2026-03-29,P0074,GH005,F01,41.01573208,0.083000859,0.256687958,Excellent,Minor
2026-04-12,P0074,GH005,F01,38.06112455,0.315233795,0.181240533,Fair,None
2026-04-26,P0074,GH005,F01,44.43562606,0.594028637,0.155228653,Good,Severe
2026-05-10,P0074,GH005,F01,46.80803778,0.13377163,0.227662941,Good,Minor
2026-05-24,P0074,GH005,F01,40.64161842,0.457791993,0.012239011,Poor,None
2026-06-07,P0074,GH005,F01,24.07786541,0.114898168,0.196703174,Fair,None
2026-06-21,P0074,GH005,F01,37.21135079,0.371350594,0.190885583,Good,None
2026-07-05,P0074,GH005,F01,24.53668986,0.346417796,0.264095779,Good,Moderate
2026-07-19,P0074,GH005,F01,23.10894789,0.304675019,0.226498768,Good,None
2026-08-02,P0074,GH005,F01,32.7702777,0.058692334,0.104622767,Good,Severe
2026-08-16,P0074,GH005,F01,41.6093542,0.372394136,0.46885143,Excellent,None
2026-08-30,P0074,GH005,F01,18.00166617,0.417362682,0.298946318,Good,None
2026-02-15,P0075,GH002,F01,40.29328912,0.013347116,0.330258752,Fair,None
2026-03-01,P0075,GH002,F01,41.20987433,0.075233044,0.245267994,Good,None
2026-03-15,P0075,GH002,F01,32.2083622,0.151236029,0.21543987,Poor,Moderate
2026-03-29,P0075,GH002,F01,26.60741514,0.201349443,0.540554594,Good,None
2026-04-12,P0075,GH002,F01,54.00166488,0.216260705,0.479746219,Good,Minor
2026-04-26,P0075,GH002,F01,35.30863326,0.598690272,0.335843366,Fair,None
2026-05-10,P0075,GH002,F01,26.87224007,0.15419074,0.189325076,Good,None
2026-05-24,P0075,GH002,F01,44.35739859,0.318875499,0.093362458,Good,None
2026-06-07,P0075,GH002,F01,40.59813215,0.07008223,0.086378852,Fair,None
2026-06-21,P0075,GH002,F01,24.74100654,0.111616556,0.202855341,Fair,None
2026-07-05,P0075,GH002,F01,36.07499421,0.423972729,0.259592272,Good,None
2026-07-19,P0075,GH002,F01,28.45093835,0.692455029,0.129099037,Excellent,Moderate
2026-08-02,P0075,GH002,F01,16.01519721,0.08584191,0.11094099,Good,None
2026-08-16,P0075,GH002,F01,28.54979403,0.203922164,0.210791078,Good,Minor
2026-08-30,P0075,GH002,F01,34.66934608,0.50990784,0.363370428,Good,Moderate
2026-02-15,P0076,GH019,F08,33.08547378,0.156946967,0.22685543,Poor,None
2026-03-01,P0076,GH019,F08,38.06521563,0.140635815,0.058907518,Fair,None
2026-03-15,P0076,GH019,F08,32.60041741,0.249282899,0.059724397,Excellent,Moderate
2026-03-29,P0076,GH019,F08,19.85216845,0.349987354,0.124396991,Good,None
2026-04-12,P0076,GH019,F08,46.4761142,0.123026668,0.085835685,Fair,Minor
2026-04-26,P0076,GH019,F08,29.56080283,0.137076728,0.098392589,Fair,None
2026-05-10,P0076,GH019,F08,41.93424967,0.129104716,0.248724458,Good,None
2026-05-24,P0076,GH019,F08,37.76956821,0.121535645,0.091918481,Good,None
2026-06-07,P0076,GH019,F08,37.9421114,0.065186361,0.120059658,Good,None
2026-06-21,P0076,GH019,F08,45.85738034,0.138847569,0.394519774,Poor,Minor
2026-07-05,P0076,GH019,F08,34.31306357,0.309646944,0.179891032,Fair,None
2026-07-19,P0076,GH019,F08,25.32384622,0.515063377,0.348785789,Poor,Minor
2026-08-02,P0076,GH019,F08,28.48231487,0.088966258,0.273680906,Fair,Minor
2026-08-16,P0076,GH019,F08,16.03898891,0.298873481,0.25768441,Fair,None
2026-08-30,P0076,GH019,F08,25.62654827,0.147752533,0.219691372,Fair,Minor
2026-02-15,P0077,GH019,F08,39.96101498,0.065681305,0.074093771,Good,None
2026-03-01,P0077,GH019,F08,37.09135043,0.229651602,0.191235762,Good,Moderate
2026-03-15,P0077,GH019,F08,23.0228086,0.167952542,0.079948602,Good,None
2026-03-29,P0077,GH019,F08,39.63773029,0.133622286,0.083919455,Good,None
2026-04-12,P0077,GH019,F08,48.06600984,0.077867428,0.057342072,Excellent,Minor
2026-04-26,P0077,GH019,F08,60,0.171060982,0.109576987,Excellent,None
2026-05-10,P0077,GH019,F08,31.90165472,0.370175657,0.101295282,Excellent,None
2026-05-24,P0077,GH019,F08,27.22913777,0.053489988,0.069203057,Fair,Moderate
2026-06-07,P0077,GH019,F08,49.47258909,0.338492616,0.152260578,Excellent,Moderate
2026-06-21,P0077,GH019,F08,33.26542559,0.133247304,0.168492552,Fair,None
2026-07-05,P0077,GH019,F08,36.9162305,0.528587053,0.196461408,Excellent,Moderate
2026-07-19,P0077,GH019,F08,39.23344349,0.302384086,0.101080369,Good,None
2026-08-02,P0077,GH019,F08,32.4868474,0.153889582,0.43918194,Excellent,Minor
2026-08-16,P0077,GH019,F08,35.57208173,0.19779902,0.033499567,Fair,None
2026-08-30,P0077,GH019,F08,45.7400451,0.230486136,0.245180343,Good,None
2026-02-15,P0078,GH009,F06,35.23965493,0.362054295,0.065306091,Poor,None
2026-03-01,P0078,GH009,F06,17.73913408,0.321929505,0.099057541,Fair,Minor
2026-03-15,P0078,GH009,F06,35.66783474,0.290131488,0.116995385,Fair,Severe
2026-03-29,P0078,GH009,F06,22.94074673,0.154777838,0.089757186,Fair,Minor
2026-04-12,P0078,GH009,F06,53.01493802,0.61102848,0.228406101,Excellent,None
2026-04-26,P0078,GH009,F06,38.81533947,0.213589361,0.284701605,Excellent,Minor
2026-05-10,P0078,GH009,F06,29.55850822,0.138119571,0.43257157,Good,Minor
2026-05-24,P0078,GH009,F06,41.42569764,0.108619483,0.101527811,Fair,Moderate
2026-06-07,P0078,GH009,F06,19.27023218,0.337984763,0.076188312,Fair,Moderate
2026-06-21,P0078,GH009,F06,39.60086315,0.311145361,0.307367979,Fair,None
2026-07-05,P0078,GH009,F06,22.76642232,0.136176231,0.153096634,Excellent,Minor
2026-07-19,P0078,GH009,F06,40.42408688,0.267237602,0.043042055,Good,None
2026-08-02,P0078,GH009,F06,42.56753149,0.192208586,0.314482096,Fair,Minor
2026-08-16,P0078,GH009,F06,36.46705661,0.177768821,0.145623306,Excellent,None
2026-08-30,P0078,GH009,F06,38.28538098,0.214223199,0.377565422,Good,None
2026-02-15,P0079,GH017,F08,27.69314918,0.126919149,0.18352864,Fair,Minor
2026-03-01,P0079,GH017,F08,33.70928057,0.615483234,0.236970911,Excellent,Minor
2026-03-15,P0079,GH017,F08,22.93096314,0.246881225,0.191720182,Poor,None
2026-03-29,P0079,GH017,F08,38.56021275,0.43220636,0.148432851,Fair,None
2026-04-12,P0079,GH017,F08,37.95951257,0.216377798,0.218528016,Good,Moderate
2026-04-26,P0079,GH017,F08,41.24959441,0.331127619,0.164806935,Excellent,None
2026-05-10,P0079,GH017,F08,36.31362956,0.298330014,0.192809599,Poor,None
2026-05-24,P0079,GH017,F08,27.59437971,0.259514018,0.244319124,Good,Moderate
2026-06-07,P0079,GH017,F08,17.66405041,0.227082969,0.301372934,Good,None
2026-06-21,P0079,GH017,F08,30.97273334,0.425441464,0.057318914,Fair,None
2026-07-05,P0079,GH017,F08,27.49754098,0.410251746,0.420581517,Good,Minor
2026-07-19,P0079,GH017,F08,30.9945207,0.261909314,0.331312839,Poor,Minor
2026-08-02,P0079,GH017,F08,20.86129887,0.224984972,0.175851278,Poor,None
2026-08-16,P0079,GH017,F08,34.68593819,0.338605256,0.203788749,Good,None
2026-08-30,P0079,GH017,F08,33.62007974,0.272703499,0.550758538,Good,Minor
2026-02-15,P0080,GH016,F05,37.25607094,0.479756573,0.249008191,Poor,Minor
2026-03-01,P0080,GH016,F05,34.77308987,0.262001976,0.205227448,Excellent,None
2026-03-15,P0080,GH016,F05,20.46681194,0.380047605,0.253642748,Good,Moderate
2026-03-29,P0080,GH016,F05,41.82612243,0.436555809,0.478471322,Excellent,None
2026-04-12,P0080,GH016,F05,33.93264833,0.264250035,0.239039287,Excellent,Minor
2026-04-26,P0080,GH016,F05,25.21425313,0.687170847,0.27665851,Good,Moderate
2026-05-10,P0080,GH016,F05,31.83031445,0.69145452,0.228226067,Good,Moderate
2026-05-24,P0080,GH016,F05,37.45645686,0.530110412,0.282565603,Good,None
2026-06-07,P0080,GH016,F05,21.90746653,0.476751661,0.330187383,Excellent,None
2026-06-21,P0080,GH016,F05,34.53373324,0.242110885,0.379670494,Good,None
2026-07-05,P0080,GH016,F05,47.9131758,0.497251927,0.264706258,Excellent,None
2026-07-19,P0080,GH016,F05,29.17888228,0.560383479,0.171816288,Good,None
2026-08-02,P0080,GH016,F05,30.66016606,0.624833918,0.219937083,Excellent,None
2026-08-16,P0080,GH016,F05,23.24545564,0.245469516,0.297854799,Fair,Minor
2026-08-30,P0080,GH016,F05,47.46518526,0.350986715,0.339173166,Good,None
2026-02-15,P0081,GH003,F08,36.97837306,0.441578498,0.327880752,Poor,None
2026-03-01,P0081,GH003,F08,29.5546637,0.391845855,0.13748782,Excellent,Moderate
2026-03-15,P0081,GH003,F08,44.74261738,0.17367688,0.050204002,Good,None
2026-03-29,P0081,GH003,F08,25.70689724,0.25057773,0.034355903,Fair,Minor
2026-04-12,P0081,GH003,F08,38.79452858,0.060180008,0.28058674,Excellent,Severe
2026-04-26,P0081,GH003,F08,27.57579933,0.363943746,0.204673844,Excellent,None
2026-05-10,P0081,GH003,F08,20.43373406,0.148979935,0.132044331,Good,None
2026-05-24,P0081,GH003,F08,42.4552497,0.528135181,0.029070391,Good,None
2026-06-07,P0081,GH003,F08,22.85083578,0.099706976,0.023396788,Fair,None
2026-06-21,P0081,GH003,F08,35.43351908,0.180665455,0.12134613,Excellent,None
2026-07-05,P0081,GH003,F08,46.98011434,0.235646831,0.11027445,Good,None
2026-07-19,P0081,GH003,F08,31.33824021,0.099726901,0.203596455,Good,None
2026-08-02,P0081,GH003,F08,41.1365119,0.279404325,0.227567151,Good,None
2026-08-16,P0081,GH003,F08,27.83691464,0.251413207,0.139548046,Fair,None
2026-08-30,P0081,GH003,F08,39.23103757,0.198205643,0.163631051,Excellent,None
2026-02-15,P0082,GH003,F08,30.54830322,0.374638475,0.154843051,Good,None
2026-03-01,P0082,GH003,F08,33.25806573,0.200361335,0.214915077,Fair,None
2026-03-15,P0082,GH003,F08,25.58771769,0.155884654,0.465610307,Good,None
2026-03-29,P0082,GH003,F08,30.75422202,0.159791838,0.048443908,Excellent,None
2026-04-12,P0082,GH003,F08,29.58653911,0.184526455,0.300909906,Good,Minor
2026-04-26,P0082,GH003,F08,35.96862714,0.301846736,0.178387585,Good,None
2026-05-10,P0082,GH003,F08,27.6970591,0.137199516,0.110229423,Excellent,Moderate
2026-05-24,P0082,GH003,F08,21.09335228,0.229772032,0.193422317,Excellent,Severe
2026-06-07,P0082,GH003,F08,44.96121974,0.22842946,0.183997395,Good,None
2026-06-21,P0082,GH003,F08,36.7112655,0.186080192,0.255073789,Good,None
2026-07-05,P0082,GH003,F08,40.59483853,0.456797566,0.087338052,Fair,None
2026-07-19,P0082,GH003,F08,28.07414787,0.096749381,0.363368272,Poor,Moderate
2026-08-02,P0082,GH003,F08,36.88520537,0.54729637,0.146762622,Excellent,None
2026-08-16,P0082,GH003,F08,31.86135187,0.103703166,0.308393716,Fair,Moderate
2026-08-30,P0082,GH003,F08,46.92343022,0.132774278,0.134071049,Good,Minor
2026-02-15,P0083,GH004,F01,31.35930188,0.370176251,0.276778785,Fair,None
2026-03-01,P0083,GH004,F01,31.30832756,0.212828195,0.414499529,Poor,Minor
2026-03-15,P0083,GH004,F01,24.09507043,0.321394554,0.325054219,Good,Minor
2026-03-29,P0083,GH004,F01,34.43951201,0.337223735,0.269701705,Fair,None
2026-04-12,P0083,GH004,F01,33.94874862,0.22533544,0.261608269,Good,Minor
2026-04-26,P0083,GH004,F01,28.74225896,0.265031577,0.264333913,Fair,Moderate
2026-05-10,P0083,GH004,F01,41.93303364,0.315681783,0.402055118,Excellent,None
2026-05-24,P0083,GH004,F01,45.00805502,0.301360828,0.512268064,Excellent,None
2026-06-07,P0083,GH004,F01,29.63869644,0.404329006,0.268861244,Good,None
2026-06-21,P0083,GH004,F01,13.22343181,0.261919018,0.144033024,Good,Severe
2026-07-05,P0083,GH004,F01,42.08891737,0.497456616,0.211573671,Fair,Minor
2026-07-19,P0083,GH004,F01,45.36996461,0.398967168,0.129037291,Fair,None
2026-08-02,P0083,GH004,F01,37.75349727,0.384147814,0.391423823,Good,None
2026-08-16,P0083,GH004,F01,34.94114286,0.475818241,0.188837624,Fair,Severe
2026-08-30,P0083,GH004,F01,14.78069319,0.652754055,0.265360715,Poor,Minor
2026-02-15,P0084,GH011,F05,33.2030131,0.263912054,0.280305239,Good,Moderate
2026-03-01,P0084,GH011,F05,25.01706802,0.384005115,0.241169932,Good,None
2026-03-15,P0084,GH011,F05,36.13542611,0.278268177,0.19562055,Poor,None
2026-03-29,P0084,GH011,F05,29.54815815,0.658326799,0.332822382,Fair,Minor
2026-04-12,P0084,GH011,F05,48.44862916,0.513842652,0.449969533,Fair,None
2026-04-26,P0084,GH011,F05,34.78072571,0.410433107,0.192580573,Good,None
2026-05-10,P0084,GH011,F05,44.46599412,0.383900981,0.122700479,Fair,None
2026-05-24,P0084,GH011,F05,38.17659433,0.388543696,0.226758697,Excellent,Moderate
2026-06-07,P0084,GH011,F05,25.86400073,0.322030033,0.342809729,Good,None
2026-06-21,P0084,GH011,F05,20.17636301,0.360625964,0.317883681,Excellent,None
2026-07-05,P0084,GH011,F05,24.41067954,0.202593034,0.403063492,Excellent,None
2026-07-19,P0084,GH011,F05,35.41707173,0.250596899,0.137244546,Good,Minor
2026-08-02,P0084,GH011,F05,28.48944644,0.534840847,0.443599309,Excellent,None
2026-08-16,P0084,GH011,F05,29.99427259,0.327397795,0.267796571,Excellent,Minor
2026-08-30,P0084,GH011,F05,29.04657447,0.212228493,0.172630176,Excellent,None
2026-02-15,P0085,GH007,F04,36.5592795,0.423485358,0.293773082,Fair,Moderate
2026-03-01,P0085,GH007,F04,30.93521308,0.28935404,0.106095772,Excellent,None
2026-03-15,P0085,GH007,F04,23.28093671,0.102323488,0.339735303,Good,None
2026-03-29,P0085,GH007,F04,28.48872906,0.026018163,0.274756643,Fair,Minor
2026-04-12,P0085,GH007,F04,20.30859996,0.09558114,0.211110116,Fair,None
2026-04-26,P0085,GH007,F04,40.25803799,0.669963576,0.386893924,Good,Minor
2026-05-10,P0085,GH007,F04,44.88576404,0.087431266,0.302090318,Fair,Minor
2026-05-24,P0085,GH007,F04,18.68577134,0.190755415,0.15007626,Good,Moderate
2026-06-07,P0085,GH007,F04,27.01921576,0.143980147,0.184135738,Good,Minor
2026-06-21,P0085,GH007,F04,27.26498321,0.113967984,0.359904918,Good,None
2026-07-05,P0085,GH007,F04,28.83203075,0.448879813,0.316308386,Fair,None
2026-07-19,P0085,GH007,F04,30.54018967,0.15543992,0.431283695,Fair,None
2026-08-02,P0085,GH007,F04,13.79475122,0.105480951,0.153005886,Fair,None
2026-08-16,P0085,GH007,F04,33.33777603,0.3658512,0.424771739,Good,Moderate
2026-08-30,P0085,GH007,F04,30.82529568,0.095903017,0.208461499,Excellent,None
2026-02-15,P0086,GH018,F06,26.55686882,0.359479741,0.119141802,Good,None
2026-03-01,P0086,GH018,F06,29.17406083,0.477452018,0.459078082,Excellent,Moderate
2026-03-15,P0086,GH018,F06,17.30299137,0.154382029,0.111612079,Good,None
2026-03-29,P0086,GH018,F06,33.13417416,0.282486512,0.115487761,Fair,None
2026-04-12,P0086,GH018,F06,32.44085291,0.043025,0.22530186,Fair,None
2026-04-26,P0086,GH018,F06,32.97197158,0.500631377,0.150897053,Excellent,None
2026-05-10,P0086,GH018,F06,50.76763546,0.283339022,0.135454105,Good,None
2026-05-24,P0086,GH018,F06,28.73022769,0.148190855,0.327417596,Good,None
2026-06-07,P0086,GH018,F06,38.89468334,0.46007226,0.42437574,Good,Minor
2026-06-21,P0086,GH018,F06,26.14834752,0.026473167,0.259373733,Good,Moderate
2026-07-05,P0086,GH018,F06,32.21877968,0.069567478,0.022996322,Poor,None
2026-07-19,P0086,GH018,F06,16.71910613,0.141122342,0.216288037,Good,Minor
2026-08-02,P0086,GH018,F06,29.83344349,0.110289531,0.149376763,Excellent,Moderate
2026-08-16,P0086,GH018,F06,37.71107895,0.105969897,0.044653049,Excellent,None
2026-08-30,P0086,GH018,F06,32.54967796,0.164306082,0.132240049,Fair,None
2026-02-15,P0087,GH010,F03,35.84762335,0.28301603,0.069654118,Good,Moderate
2026-03-01,P0087,GH010,F03,20.17652021,0.294685048,0.044900136,Fair,None
2026-03-15,P0087,GH010,F03,25.76295334,0.349220456,0.122462832,Excellent,None
2026-03-29,P0087,GH010,F03,29.22962221,0.063059594,0.11066997,Poor,None
2026-04-12,P0087,GH010,F03,18.48720307,0.148023048,0.101360818,Good,None
2026-04-26,P0087,GH010,F03,34.15575871,0.105402476,0.31368597,Good,Minor
2026-05-10,P0087,GH010,F03,29.95341607,0.377493003,0.048857917,Good,Minor
2026-05-24,P0087,GH010,F03,32.12452819,0.076655225,0.05939032,Fair,None
2026-06-07,P0087,GH010,F03,37.62116028,0.232009564,0.371532376,Good,None
2026-06-21,P0087,GH010,F03,27.71430919,0.295671434,0.080263896,Excellent,Minor
2026-07-05,P0087,GH010,F03,22.76078353,0.444906962,0.18871413,Fair,None
